,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset6_vol.csv' with 81 nodes and 1840 edges_weight,witvliet_dataset5_vol.csv' with 87 nodes and 2039 edges_weight,witvliet_dataset3_vol.csv' with 76 nodes and 1591 edges_weight,witvliet_dataset2_vol.csv' with 75 nodes and 1566 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,witvliet_dataset4_vol.csv' with 84 nodes and 1889 edges_weight,cel_n2u_adjacency.csv' with 84 nodes and 1974 edges_weight,witvliet_dataset1_vol.csv' with 77 nodes and 1623 edges_weight,cel_jsh_nr_adj.csv' with 84 nodes and 1974 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
158,ADE,ASE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,371.0,2,371.0,2,0,no,no,no
159,ADE,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13068.0,0.0,13068.0,2,13068.0,2,0,no,no,no
160,ADF,ADF,455.0,901.0,332513.0,171120.0,114960.0,99840.0,553200.0,286800.0,97.0,136680.0,97.0,11,154242.0909090909,9,2,no,no,yes
161,ADF,ADL,3195.0,9476.0,133816.0,0.0,0.0,0.0,1404720.0,0.0,2809.0,0.0,2809.0,6,259470.83333333334,4,2,no,no,yes
162,ADF,AFD,2003.0,12192.0,1693992.0,2900160.0,737760.0,1579520.0,2209200.0,629760.0,10039.0,432840.0,10039.0,11,928864.0909090909,9,2,no,no,yes
163,ADF,AIA,698.0,1654.0,660970.0,365040.0,255840.0,406528.0,2034720.0,298080.0,7171.0,407160.0,7171.0,11,404093.8181818182,9,2,no,no,yes
164,ADF,AIB,7090.0,7864.0,648805.0,142320.0,255360.0,289792.0,657600.0,455640.0,5378.0,179160.0,5378.0,11,241307.9090909091,9,2,no,no,yes
165,ADF,AIM,657.0,6682.0,325416.0,4320.0,720.0,0.0,980400.0,25920.0,4754.0,0.0,4754.0,9,150402.55555555556,7,2,no,no,yes
166,ADF,AIN,4897.0,14733.0,357856.0,51480.0,77280.0,99584.0,15360.0,0.0,0.0,480.0,0.0,8,77708.75,6,2,no,no,yes
167,ADF,AIY,21325.0,18872.0,1250641.0,1583640.0,1221000.0,2431232.0,1492800.0,812160.0,14949.0,1695960.0,14949.0,11,959775.2727272727,9,2,no,no,yes
168,ADF,AIZ,63454.0,63789.0,6215024.0,5679720.0,2483400.0,3564800.0,13841760.0,4117800.0,75451.0,3279000.0,75451.0,11,3587240.8181818184,9,2,no,no,yes
169,ADF,AQR,480.0,0.0,0.0,0.0,0.0,0.0,0.0,76680.0,4484.0,0.0,4484.0,4,21532.0,3,1,no,no,yes
170,ADF,ASE,6906.0,0.0,1211442.0,983280.0,230280.0,841472.0,1247040.0,1137240.0,14881.0,867840.0,14881.0,10,655526.2,9,1,no,no,yes
171,ADF,ASH,1078.0,562.0,2150184.0,2349840.0,941040.0,1120512.0,1691520.0,609600.0,22102.0,247920.0,22102.0,11,832405.4545454546,9,2,no,no,yes
172,ADF,ASI,9544.0,6401.0,0.0,49320.0,0.0,2048.0,16320.0,36240.0,8500.0,0.0,8500.0,8,17109.125,6,2,no,no,yes
173,ADF,ASJ,169.0,1108.0,0.0,43560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14945.666666666666,1,2,no,no,yes
174,ADF,AUA,30782.0,42110.0,5316156.0,4861920.0,2097360.0,2075136.0,9624240.0,1793640.0,57635.0,1390440.0,57635.0,11,2486095.8181818184,9,2,no,no,yes
175,ADF,AVA,82.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,337.0,4,432.75,2,2,no,no,yes
176,ADF,AVJ,442.0,4828.0,0.0,7080.0,0.0,0.0,18480.0,0.0,0.0,0.0,0.0,4,7707.5,2,2,no,no,yes
177,ADF,AWA,70386.0,55373.0,4547051.0,3544440.0,1078680.0,1699072.0,6583920.0,887040.0,73149.0,789960.0,73149.0,11,1763838.1818181819,9,2,no,no,yes
178,ADF,AWB,79736.0,62765.0,4907949.0,4641840.0,2040960.0,2320384.0,11123040.0,2373720.0,56426.0,1311120.0,56426.0,11,2634033.272727273,9,2,no,no,yes
179,ADF,AWC,23802.0,36137.0,126044.0,3120.0,3360.0,62464.0,21600.0,42840.0,768.0,42840.0,768.0,11,33067.545454545456,9,2,no,no,yes
180,ADF,BAG,724.0,468.0,48322.0,36000.0,9120.0,27136.0,168720.0,3600.0,5099.0,80400.0,5099.0,11,34971.63636363636,9,2,no,no,yes
181,ADF,PVN,1451.0,5462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3456.5,0,2,yes,no,yes
182,ADF,PVP,2364.0,2607.0,42915.0,377400.0,205320.0,24576.0,1130880.0,74040.0,14571.0,185160.0,14571.0,11,188582.18181818182,9,2,no,no,yes
183,ADF,PVQ,823.0,2283.0,0.0,0.0,720.0,9984.0,0.0,63480.0,0.0,3120.0,0.0,6,13401.666666666666,4,2,no,no,yes
184,ADF,RIA,25818.0,16909.0,3916829.0,2987880.0,483120.0,814848.0,4911120.0,1143960.0,76166.0,463800.0,76166.0,11,1356056.0,9,2,no,no,yes
185,ADF,RIB,25022.0,6763.0,503162.0,485880.0,146640.0,293888.0,1237440.0,412920.0,13033.0,242880.0,13033.0,11,307332.8181818182,9,2,no,no,yes
186,ADF,RIF,2290.0,0.0,672459.0,280200.0,136560.0,73216.0,1440720.0,280440.0,10756.0,0.0,10756.0,9,323044.1111111111,8,1,no,no,yes
187,ADF,RIH,13695.0,13205.0,197682.0,221640.0,38640.0,132096.0,1270560.0,0.0,5411.0,111240.0,5411.0,10,200958.0,8,2,no,no,yes
188,ADF,RIM,6194.0,3449.0,19937.0,3000.0,3240.0,0.0,425280.0,174840.0,5188.0,0.0,5188.0,9,71812.88888888889,7,2,no,no,yes
189,ADF,RIP,14351.0,12902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13626.5,0,2,yes,no,yes
190,ADF,RIR,6659.0,3581.0,2500945.0,1958520.0,1024560.0,2085888.0,6351840.0,2197560.0,36119.0,1281960.0,36119.0,11,1589431.9090909092,9,2,no,no,yes
191,ADF,RMG,505.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,561.0,0,2,yes,no,yes
192,ADF,SIB,18475.0,2092.0,775188.0,411000.0,196200.0,350720.0,1629360.0,210120.0,13276.0,0.0,13276.0,10,361970.7,8,2,no,no,yes
193,ADF,SMB,38896.0,36525.0,4431143.0,4789680.0,1906080.0,2040576.0,5051520.0,1245600.0,80712.0,644640.0,80712.0,11,1849644.0,9,2,no,no,yes
194,ADF,URX,69824.0,60352.0,3436307.0,1659840.0,1026720.0,1411584.0,3953760.0,2030520.0,19074.0,1010760.0,19074.0,11,1336165.0,9,2,no,no,yes
195,ADF,URY,67.0,0.0,5744.0,56400.0,46800.0,97536.0,33600.0,53040.0,644.0,25800.0,644.0,10,32027.5,9,1,no,no,yes
196,ADF,ASG,0.0,3703.0,0.0,0.0,3480.0,0.0,221280.0,0.0,1478.0,15720.0,1478.0,6,41189.833333333336,5,1,no,no,yes
197,ADF,ASK,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1300.0,0,1,no,no,yes
198,ADF,AVB,0.0,7676.0,562298.0,226560.0,242160.0,355584.0,349200.0,147000.0,13022.0,81360.0,13022.0,10,199788.2,9,1,no,no,yes
199,ADF,AVE,0.0,31.0,55080.0,0.0,0.0,0.0,0.0,4320.0,246.0,11520.0,246.0,6,11907.166666666666,5,1,no,no,yes
200,ADF,L V,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3500.0,0,1,no,no,yes
201,ADF,OLQ,0.0,33.0,72652.0,244680.0,47520.0,53504.0,239280.0,72600.0,1389.0,48120.0,1389.0,10,78116.7,9,1,no,no,yes
202,ADF,PVC,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,327.0,3,1718.0,2,1,no,no,yes
203,ADF,RID,0.0,1571.0,14530.0,0.0,0.0,0.0,0.0,0.0,1976.0,30360.0,1976.0,5,10082.6,4,1,no,no,yes
204,ADF,RMD,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,441.0,0,1,no,no,yes
205,ADF,SAA,0.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,0.0,2,3002.5,1,1,no,no,yes
206,ADF,SAB,0.0,147.0,48998.0,21840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23661.666666666668,2,1,no,no,yes
207,ADF,SIA,0.0,87.0,1139803.0,490560.0,233520.0,296192.0,353520.0,1560.0,997.0,89280.0,997.0,10,260651.6,9,1,no,no,yes
208,ADF,AVH,0.0,0.0,2760805.0,2916240.0,797640.0,1752576.0,3204960.0,873360.0,33135.0,766200.0,33135.0,9,1459783.4444444445,9,0,no,yes,no
209,ADF,AVM,0.0,0.0,95293.0,0.0,0.0,0.0,0.0,60240.0,0.0,0.0,0.0,2,77766.5,2,0,no,no,no
210,ADF,DVA,0.0,0.0,656915.0,25440.0,227280.0,148224.0,35280.0,193440.0,2707.0,134400.0,2707.0,9,158488.11111111112,9,0,no,yes,no
211,ADF,RIC,0.0,0.0,116582.0,0.0,0.0,0.0,469440.0,11760.0,0.0,0.0,0.0,3,199260.66666666666,3,0,no,no,no
212,ADF,RIG,0.0,0.0,886701.0,663480.0,0.0,0.0,693360.0,119280.0,10944.0,0.0,10944.0,6,397451.5,6,0,no,no,no
213,ADF,AVD,0.0,0.0,0.0,18720.0,0.0,0.0,0.0,78480.0,0.0,76440.0,0.0,3,57880.0,3,0,no,no,no
214,ADF,AVF,0.0,0.0,0.0,9720.0,0.0,0.0,9120.0,0.0,0.0,0.0,0.0,2,9420.0,2,0,no,no,no
215,ADF,BDU,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4800.0,1,0,no,no,no
216,ADF,IL1,0.0,0.0,0.0,44760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44760.0,1,0,no,no,no
217,ADF,URA,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1080.0,1,0,no,no,no
218,ADF,Fra,0.0,0.0,0.0,0.0,13560.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13560.0,1,0,no,no,no
219,ADF,RIS,0.0,0.0,0.0,0.0,22320.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22320.0,1,0,no,no,no
220,ADF,DB1,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,1,44800.0,1,0,no,no,no
221,ADF,HSN,0.0,0.0,0.0,0.0,0.0,0.0,224160.0,0.0,1359.0,0.0,1359.0,3,75626.0,3,0,no,no,no
222,ADF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,307920.0,0.0,0.0,0.0,0.0,1,307920.0,1,0,no,no,no
223,ADF,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21240.0,0.0,0.0,0.0,1,21240.0,1,0,no,no,no
224,ADF,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28080.0,0.0,1,28080.0,1,0,no,no,no
225,ADL,ADL,922.0,0.0,537968.0,447840.0,156720.0,239104.0,476640.0,84240.0,5217.0,117600.0,5217.0,10,207146.8,9,1,no,no,yes
226,ADL,AIA,14908.0,10246.0,1500363.0,845880.0,544440.0,562432.0,2746560.0,1268640.0,18769.0,431640.0,18769.0,11,723877.0,9,2,no,no,yes
227,ADL,AIB,40290.0,18428.0,2714848.0,2176800.0,698880.0,1144320.0,8584560.0,588360.0,42702.0,808680.0,42702.0,11,1532779.0909090908,9,2,no,no,yes
228,ADL,AIM,5461.0,3494.0,3041.0,0.0,29280.0,0.0,0.0,0.0,101.0,1920.0,101.0,7,6199.714285714285,5,2,no,no,yes
229,ADL,AIN,342.0,0.0,0.0,109320.0,0.0,0.0,0.0,48120.0,712.0,0.0,712.0,5,31841.2,4,1,no,no,yes
230,ADL,ALA,9794.0,7332.0,1984604.0,1549080.0,778080.0,1450240.0,2193120.0,844320.0,19865.0,891120.0,19865.0,11,886129.0909090909,9,2,no,no,yes
231,ADL,ALM,1929.0,1053.0,11489.0,9000.0,1440.0,0.0,4560.0,93360.0,1994.0,36840.0,1994.0,10,16365.9,8,2,no,no,yes
232,ADL,ALN,235.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,2,537.5,1,1,no,no,yes
233,ADL,ASE,13260.0,8329.0,4085789.0,3025800.0,1010880.0,836352.0,6600240.0,216720.0,55449.0,368640.0,55449.0,11,1479718.9090909092,9,2,no,no,yes
234,ADL,ASG,2448.0,875.0,9799.0,0.0,960.0,0.0,234720.0,0.0,2466.0,0.0,2466.0,7,36247.71428571428,5,2,no,no,yes
235,ADL,ASH,5940.0,3249.0,2589480.0,2120880.0,386520.0,522496.0,7824000.0,1215360.0,34454.0,226320.0,34454.0,11,1360286.6363636365,9,2,no,no,yes
236,ADL,ASI,45197.0,41344.0,714700.0,242640.0,414600.0,636672.0,80880.0,433680.0,2029.0,301680.0,2029.0,11,265041.0,9,2,no,no,yes
237,ADL,ASJ,5802.0,2750.0,32102.0,144240.0,178320.0,198656.0,1200.0,182640.0,123.0,182400.0,123.0,11,84396.0,9,2,no,no,yes
238,ADL,ASK,47756.0,29277.0,5114418.0,3555120.0,2120160.0,3288832.0,8298720.0,3181320.0,32735.0,2512080.0,32735.0,11,2564832.090909091,9,2,no,no,yes
239,ADL,AVA,1775.0,572.0,1575719.0,148800.0,100920.0,23808.0,3576240.0,328560.0,21364.0,0.0,21364.0,10,579912.2,8,2,no,no,yes
240,ADL,AVB,18946.0,20708.0,233501.0,355440.0,12840.0,105984.0,230640.0,0.0,8660.0,0.0,8660.0,9,110597.66666666667,7,2,no,no,yes
241,ADL,AVD,2098.0,68.0,1808208.0,1492920.0,317520.0,371200.0,3186240.0,321240.0,15227.0,64800.0,15227.0,11,690431.6363636364,9,2,no,no,yes
242,ADL,AVE,4089.0,2959.0,26695.0,0.0,0.0,0.0,0.0,1560.0,756.0,35640.0,756.0,7,10350.714285714286,5,2,no,no,yes
243,ADL,AVF,281.0,285.0,696789.0,450600.0,0.0,0.0,1016640.0,0.0,3649.0,0.0,3649.0,7,310270.4285714286,5,2,no,no,yes
244,ADL,AVJ,2627.0,2454.0,952595.0,1327080.0,440880.0,466688.0,1240320.0,294000.0,5291.0,83160.0,5291.0,11,438216.9090909091,9,2,no,no,yes
245,ADL,AWB,29186.0,20110.0,2552985.0,1711560.0,396600.0,455680.0,5130480.0,663840.0,42326.0,50640.0,42326.0,11,1008703.0,9,2,no,no,yes
246,ADL,AWC,10990.0,11973.0,5095832.0,3264480.0,2419560.0,2380288.0,6907440.0,1766640.0,17417.0,1446120.0,17417.0,11,2121650.6363636362,9,2,no,no,yes
247,ADL,CAN,7782.0,1447.0,378132.0,126000.0,0.0,315904.0,117600.0,37920.0,0.0,36600.0,0.0,8,127673.125,6,2,no,no,yes
248,ADL,HSN,163.0,0.0,0.0,0.0,0.0,0.0,1689600.0,0.0,12814.0,0.0,12814.0,4,428847.75,3,1,no,no,yes
249,ADL,IL1,2943.0,250.0,224715.0,149880.0,55560.0,95744.0,225360.0,114480.0,1108.0,212520.0,1108.0,11,98515.27272727272,9,2,no,no,yes
250,ADL,IL2,620.0,1173.0,344001.0,239760.0,98160.0,193536.0,439680.0,195360.0,1270.0,100800.0,1270.0,11,146875.45454545456,9,2,no,no,yes
251,ADL,OLL,1251.0,1124.0,420709.0,194520.0,133320.0,169984.0,292320.0,158160.0,2108.0,67560.0,2108.0,11,131196.72727272726,9,2,no,no,yes
252,ADL,OLQ,1385.0,1651.0,279797.0,285960.0,61440.0,104960.0,711120.0,195720.0,7043.0,46800.0,7043.0,11,154810.81818181818,9,2,no,no,yes
253,ADL,PVD,6212.0,9023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7617.5,0,2,yes,no,yes
254,ADL,PVN,33608.0,13498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23553.0,0,2,yes,no,yes
255,ADL,PVP,1762.0,0.0,803235.0,564960.0,72240.0,178176.0,632400.0,21240.0,5010.0,0.0,5010.0,9,253781.44444444444,8,1,no,no,yes
256,ADL,PVQ,6470.0,12983.0,2325227.0,1146360.0,438840.0,823552.0,2639040.0,1448280.0,18073.0,958920.0,18073.0,11,894165.2727272727,9,2,no,no,yes
257,ADL,RIF,3048.0,0.0,326430.0,0.0,0.0,1024.0,976560.0,38520.0,5489.0,0.0,5489.0,7,193794.2857142857,6,1,no,no,yes
258,ADL,RMG,12903.0,6742.0,390296.0,244080.0,107400.0,356864.0,149520.0,77280.0,7264.0,93240.0,7264.0,11,132077.54545454544,9,2,no,no,yes
259,ADL,SAA,358.0,0.0,12840.0,120.0,146400.0,0.0,24960.0,8040.0,4048.0,50880.0,4048.0,9,27966.0,8,1,no,no,yes
260,ADL,SMB,10350.0,16867.0,2769930.0,3167280.0,899400.0,1291008.0,4618080.0,1044840.0,47729.0,638040.0,47729.0,11,1322841.1818181819,9,2,no,no,yes
261,ADL,SMD,331.0,1648.0,0.0,100800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34259.666666666664,1,2,no,no,yes
262,ADL,URX,1334.0,5360.0,20613.0,141480.0,0.0,0.0,22080.0,67680.0,10026.0,39720.0,10026.0,9,35368.77777777778,7,2,no,no,yes
263,ADL,URY,3853.0,1639.0,174703.0,205560.0,80400.0,151040.0,305520.0,124560.0,613.0,39120.0,613.0,11,98874.63636363637,9,2,no,no,yes
264,ADL,AIY,0.0,560.0,101375.0,111120.0,8640.0,3072.0,156240.0,5400.0,290.0,0.0,290.0,9,42998.555555555555,8,1,no,no,yes
265,ADL,AWA,0.0,607.0,3975965.0,3505800.0,809520.0,907264.0,9381360.0,1399920.0,60727.0,609240.0,60727.0,10,2071113.0,9,1,no,no,yes
266,ADL,L V,0.0,17969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17969.0,0,1,no,no,yes
267,ADL,PVC,0.0,780.0,656576.0,515760.0,29160.0,155392.0,204480.0,208440.0,8710.0,0.0,8710.0,9,198667.55555555556,8,1,no,no,yes
268,ADL,SIA,0.0,194.0,4392.0,600.0,31680.0,0.0,0.0,2640.0,503.0,20160.0,503.0,8,7584.0,7,1,no,no,yes
269,ADL,SIB,0.0,363.0,16896.0,157080.0,70440.0,43520.0,189360.0,46920.0,4156.0,31440.0,4156.0,10,56433.1,9,1,no,no,yes
270,ADL,URA,0.0,45.0,27709.0,0.0,0.0,0.0,12960.0,0.0,287.0,0.0,287.0,5,8257.6,4,1,no,no,yes
271,ADL,AIZ,0.0,0.0,8447.0,19800.0,8040.0,0.0,21120.0,6360.0,91.0,0.0,91.0,7,9135.57142857143,7,0,no,no,no
272,ADL,AVH,0.0,0.0,1136086.0,796680.0,243480.0,122880.0,3284880.0,350280.0,15347.0,127200.0,15347.0,9,676908.8888888889,9,0,no,yes,no
273,ADL,RIG,0.0,0.0,77383.0,14760.0,0.0,0.0,10320.0,0.0,214.0,0.0,214.0,5,20578.2,5,0,no,no,no
274,ADL,URB,0.0,0.0,20612.0,119520.0,5760.0,0.0,149520.0,7560.0,5798.0,29880.0,5798.0,8,43056.0,8,0,no,no,no
275,ADL,AQR,0.0,0.0,0.0,10560.0,0.0,0.0,7200.0,13440.0,62.0,0.0,62.0,5,6264.8,5,0,no,no,no
276,ADL,DVA,0.0,0.0,0.0,90240.0,0.0,0.0,0.0,0.0,1461.0,0.0,1461.0,3,31054.0,3,0,no,no,no
277,ADL,RIP,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,937.0,0.0,937.0,3,2824.6666666666665,3,0,no,no,no
278,ADL,RIV,0.0,0.0,0.0,8760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8760.0,1,0,no,no,no
279,ADL,VA1,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,360.0,1,0,no,no,no
280,ADL,CEP,0.0,0.0,0.0,0.0,0.0,10496.0,0.0,64800.0,16264.0,0.0,16264.0,4,26956.0,4,0,no,no,no
281,ADL,AFD,0.0,0.0,0.0,0.0,0.0,0.0,72240.0,0.0,0.0,0.0,0.0,1,72240.0,1,0,no,no,no
282,ADL,RIC,0.0,0.0,0.0,0.0,0.0,0.0,7440.0,0.0,8831.0,0.0,8831.0,3,8367.333333333334,3,0,no,no,no
283,ADL,RIM,0.0,0.0,0.0,0.0,0.0,0.0,426720.0,0.0,2870.0,0.0,2870.0,3,144153.33333333334,3,0,no,no,no
284,ADL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,101040.0,0.0,610.0,0.0,610.0,3,34086.666666666664,3,0,no,no,no
285,ADL,RMF,0.0,0.0,0.0,0.0,0.0,0.0,115200.0,0.0,0.0,0.0,0.0,1,115200.0,1,0,no,no,no
286,ADL,unk,0.0,0.0,0.0,0.0,0.0,0.0,66480.0,0.0,0.0,0.0,0.0,1,66480.0,1,0,no,no,no
287,ADL,BWM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9120.0,0.0,0.0,0.0,1,9120.0,1,0,no,no,no
288,ADL,VB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46680.0,0.0,0.0,0.0,1,46680.0,1,0,no,no,no
289,ADL,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,729.0,2,729.0,2,0,no,no,no
290,ADL,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,425.0,2,425.0,2,0,no,no,no
291,ADL,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13828.0,0.0,13828.0,2,13828.0,2,0,no,no,no
292,ADL,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.0,0.0,5136.0,2,5136.0,2,0,no,no,no
293,ADL,RMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,270.0,2,270.0,2,0,no,no,no
294,ADL,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,913.0,2,913.0,2,0,no,no,no
295,AIB,AIB,5540.0,7080.0,426117.0,560400.0,630480.0,364288.0,1027920.0,33480.0,5764.0,200640.0,5764.0,11,297043.0,9,2,no,no,yes
296,AIB,AIM,1948.0,6427.0,31088.0,18720.0,132960.0,27136.0,14880.0,4320.0,143.0,7920.0,143.0,11,22335.0,9,2,no,no,yes
297,AIB,AIN,2045.0,799.0,1101280.0,1637520.0,650880.0,993536.0,2545440.0,1231200.0,30126.0,936720.0,30126.0,11,832697.4545454546,9,2,no,no,yes
298,AIB,AIY,56790.0,38736.0,1331742.0,1385520.0,694440.0,708864.0,3695040.0,1125600.0,11024.0,305040.0,11024.0,11,851256.3636363636,9,2,no,no,yes
299,AIB,AIZ,37960.0,21276.0,5352988.0,4604880.0,1345560.0,1760512.0,12247920.0,2492640.0,55953.0,1032120.0,55953.0,11,2637069.272727273,9,2,no,no,yes
300,AIB,ALA,316.0,2778.0,3041.0,12120.0,0.0,54272.0,0.0,0.0,0.0,0.0,0.0,5,14505.4,3,2,no,no,yes
301,AIB,ALN,294.0,359.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,3,3017.6666666666665,1,2,no,no,yes
302,AIB,AQR,3755.0,4215.0,1011393.0,622920.0,0.0,0.0,2189760.0,335400.0,5759.0,0.0,5759.0,8,522370.125,6,2,no,no,yes
303,AIB,ASE,38772.0,34614.0,8136773.0,6546120.0,3169080.0,4494080.0,15709440.0,5066160.0,107369.0,3372600.0,107369.0,11,4252943.363636363,9,2,no,no,yes
304,AIB,ASG,15280.0,7228.0,2601645.0,1879200.0,909000.0,905984.0,2280960.0,723720.0,24056.0,595080.0,24056.0,11,906019.0,9,2,no,no,yes
305,AIB,ASH,119176.0,56055.0,3342028.0,2901120.0,1216800.0,1681664.0,4340640.0,546720.0,27220.0,898920.0,27220.0,11,1377960.2727272727,9,2,no,no,yes
306,AIB,ASI,9236.0,26141.0,770119.0,742080.0,221040.0,580352.0,2713200.0,542400.0,10449.0,495360.0,10449.0,11,556438.7272727273,9,2,no,no,yes
307,AIB,ASJ,20317.0,10598.0,23992.0,0.0,9960.0,0.0,29760.0,0.0,0.0,15120.0,0.0,6,18291.166666666668,4,2,no,no,yes
308,AIB,ASK,79096.0,46190.0,2268456.0,2200200.0,717240.0,1188352.0,3456240.0,698640.0,33570.0,833880.0,33570.0,11,1050494.0,9,2,no,no,yes
309,AIB,AUA,144.0,4140.0,628530.0,498360.0,105600.0,300288.0,1224000.0,140760.0,2318.0,138960.0,2318.0,11,276856.1818181818,9,2,no,no,yes
310,AIB,AVA,77288.0,51604.0,2229257.0,3361680.0,802920.0,1569024.0,8922000.0,1943400.0,53622.0,891720.0,53622.0,11,1814194.2727272727,9,2,no,no,yes
311,AIB,AVB,19815.0,17693.0,2922669.0,1404120.0,1094040.0,1392128.0,6406560.0,1725960.0,37447.0,507000.0,37447.0,11,1414989.0,9,2,no,no,yes
312,AIB,AVD,2955.0,2381.0,918465.0,544080.0,195960.0,216576.0,1691280.0,285720.0,6674.0,300840.0,6674.0,11,379236.8181818182,9,2,no,no,yes
313,AIB,AVE,20430.0,10709.0,2946323.0,2595840.0,1539240.0,1814784.0,3114720.0,1313520.0,32915.0,1139520.0,32915.0,11,1323719.6363636365,9,2,no,no,yes
314,AIB,AVF,117.0,1876.0,0.0,48600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16864.333333333332,1,2,no,no,yes
315,AIB,AVJ,335.0,150.0,0.0,0.0,0.0,0.0,50640.0,0.0,0.0,0.0,0.0,3,17041.666666666668,1,2,no,no,yes
316,AIB,AVK,34182.0,12864.0,4784946.0,2450160.0,1644720.0,2502656.0,7386720.0,1594800.0,33389.0,1387680.0,33389.0,11,1987773.2727272727,9,2,no,no,yes
317,AIB,AWA,35302.0,32754.0,168959.0,277440.0,255720.0,256768.0,169680.0,328680.0,1312.0,259080.0,1312.0,11,162455.18181818182,9,2,no,no,yes
318,AIB,AWB,2272.0,10125.0,737338.0,686880.0,200280.0,473088.0,674640.0,260520.0,3374.0,366000.0,3374.0,11,310717.36363636365,9,2,no,no,yes
319,AIB,AWC,110636.0,76839.0,7398758.0,8165040.0,2380200.0,3435008.0,14346240.0,3203880.0,78777.0,2852520.0,78777.0,11,3829697.727272727,9,2,no,no,yes
320,AIB,BAG,19920.0,12887.0,1474681.0,784440.0,591600.0,840448.0,2191920.0,397800.0,2530.0,730920.0,2530.0,11,640879.6363636364,9,2,no,no,yes
321,AIB,DVA,7754.0,5359.0,1035386.0,621600.0,329760.0,449536.0,2022960.0,600000.0,17580.0,181440.0,17580.0,11,480814.0909090909,9,2,no,no,yes
322,AIB,DVC,16925.0,7257.0,3131504.0,1967160.0,1370880.0,2331648.0,5182800.0,1250280.0,27898.0,675240.0,27898.0,11,1453590.0,9,2,no,no,yes
323,AIB,IL1,1387.0,228.0,246004.0,253680.0,194760.0,175616.0,510720.0,85320.0,1024.0,64320.0,1024.0,11,139462.0909090909,9,2,no,no,yes
324,AIB,IL2,403.0,1188.0,274389.0,291720.0,130560.0,163072.0,448560.0,132360.0,1121.0,155760.0,1121.0,11,145477.63636363635,9,2,no,no,yes
