,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1590,URA,unk,0.0,811.0,5520.0,2,3165.5,1,1,no,no,yes
1591,URA,URX,0.0,0.0,196320.0,1,196320.0,1,0,no,yes,no
1592,URX,URY,12052.0,10428.0,3420480.0,3,1147653.3333333333,1,2,no,no,yes
1593,URX,unk,0.0,2900.0,24480.0,2,13690.0,1,1,no,no,yes
1594,URY,unk,0.0,3251.0,26160.0,2,14705.5,1,1,no,no,yes
1595,URY,URY,0.0,0.0,4320.0,1,4320.0,1,0,no,yes,no
1596,unk,unk,0.0,1310.0,0.0,1,1310.0,0,1,no,no,yes
1597,PVC,PVD,73.0,2118.0,0.0,2,1095.5,0,2,yes,no,yes
1598,PVC,PVN,5888.0,14697.0,535680.0,3,185421.66666666666,1,2,no,no,yes
1599,PVC,PVP,42957.0,24381.0,7341600.0,3,2469646.0,1,2,no,no,yes
1600,PVC,PVQ,302.0,11604.0,0.0,2,5953.0,0,2,yes,no,yes
1601,PVC,RIC,1752.0,16936.0,963600.0,3,327429.3333333333,1,2,no,no,yes
1602,PVC,RIF,19572.0,10461.0,90480.0,3,40171.0,1,2,no,no,yes
1603,PVC,RIG,42.0,0.0,0.0,1,42.0,0,1,no,no,yes
1604,PVC,RIH,196.0,2708.0,0.0,2,1452.0,0,2,yes,no,yes
1605,PVC,RIM,17736.0,7888.0,444720.0,3,156781.33333333334,1,2,no,no,yes
1606,PVC,RIP,1920.0,6908.0,0.0,2,4414.0,0,2,yes,no,yes
1607,PVC,RIS,9125.0,3114.0,742320.0,3,251519.66666666666,1,2,no,no,yes
1608,PVC,SIA,1824.0,1085.0,2074800.0,3,692569.6666666666,1,2,no,no,yes
1609,PVC,SIB,16640.0,5049.0,4668000.0,3,1563229.6666666667,1,2,no,no,yes
1610,PVC,SMB,3624.0,2090.0,569280.0,3,191664.66666666666,1,2,no,no,yes
1611,PVC,URX,8195.0,3040.0,0.0,2,5617.5,0,2,yes,no,yes
1612,PVC,URY,8.0,888.0,2880.0,3,1258.6666666666667,1,2,no,no,yes
1613,PVC,unk,18525.0,7979.0,0.0,2,13252.0,0,2,yes,no,yes
1614,PVC,PVC,0.0,81.0,1732800.0,2,866440.5,1,1,no,no,yes
1615,PVC,PVR,0.0,2486.0,76800.0,2,39643.0,1,1,no,no,yes
1616,PVC,RID,0.0,7701.0,2989200.0,2,1498450.5,1,1,no,no,yes
1617,PVC,RIR,0.0,846.0,30960.0,2,15903.0,1,1,no,no,yes
1618,PVC,RMG,0.0,3647.0,155760.0,2,79703.5,1,1,no,no,yes
1619,PVC,SDQ,0.0,528.0,0.0,1,528.0,0,1,no,no,yes
1620,PVC,RIV,0.0,0.0,170160.0,1,170160.0,1,0,no,yes,no
1621,PVC,RMD,0.0,0.0,315600.0,1,315600.0,1,0,no,yes,no
1622,PVC,RMH,0.0,0.0,166080.0,1,166080.0,1,0,no,yes,no
1623,PVC,SAA,0.0,0.0,541440.0,1,541440.0,1,0,no,yes,no
1624,PVC,SMD,0.0,0.0,30960.0,1,30960.0,1,0,no,yes,no
1625,PVC,URB,0.0,0.0,181200.0,1,181200.0,1,0,no,yes,no
1626,RIH,RIP,33062.0,33241.0,9676560.0,3,3247621.0,1,2,no,no,yes
1627,RIH,RIR,2889.0,8819.0,4473840.0,3,1495182.6666666667,1,2,no,no,yes
1628,RIH,RIS,4613.0,4671.0,2067600.0,3,692294.6666666666,1,2,no,no,yes
1629,RIH,SMB,2449.0,429.0,2037120.0,3,679999.3333333334,1,2,no,no,yes
1630,RIH,URY,46952.0,23913.0,9272640.0,3,3114501.6666666665,1,2,no,no,yes
1631,RIH,unk,1423.0,4022.0,0.0,2,2722.5,0,2,yes,no,yes
1632,RIH,RME,0.0,6934.0,14017440.0,2,7012187.0,1,1,no,no,yes
1633,RIH,URA,0.0,76.0,2797200.0,2,1398638.0,1,1,no,no,yes
1634,RIH,RIH,0.0,0.0,92160.0,1,92160.0,1,0,no,yes,no
1635,RIH,RIV,0.0,0.0,2112960.0,1,2112960.0,1,0,no,yes,no
1636,RIH,RMD,0.0,0.0,526320.0,1,526320.0,1,0,no,yes,no
1637,RIH,RMF,0.0,0.0,1416240.0,1,1416240.0,1,0,no,yes,no
1638,RIH,RMH,0.0,0.0,1305120.0,1,1305120.0,1,0,no,yes,no
1639,RIH,SAA,0.0,0.0,1032240.0,1,1032240.0,1,0,no,yes,no
1640,RIH,SIB,0.0,0.0,111840.0,1,111840.0,1,0,no,yes,no
1641,RIH,SMD,0.0,0.0,642240.0,1,642240.0,1,0,no,yes,no
1642,RIH,URX,0.0,0.0,582000.0,1,582000.0,1,0,no,yes,no
1643,RIS,RIV,1138.0,2131.0,1630080.0,3,544449.6666666666,1,2,no,no,yes
1644,RIS,RMD,58787.0,51084.0,11365920.0,3,3825263.6666666665,1,2,no,no,yes
1645,RIS,RME,10162.0,9485.0,14334960.0,3,4784869.0,1,2,no,no,yes
1646,RIS,RMF,7907.0,0.0,371040.0,2,189473.5,1,1,no,no,yes
1647,RIS,RMG,3263.0,2008.0,1195440.0,3,400237.0,1,2,no,no,yes
1648,RIS,RMH,2865.0,1699.0,0.0,2,2282.0,0,2,yes,no,yes
1649,RIS,SAA,1973.0,0.0,4173120.0,2,2087546.5,1,1,no,no,yes
1650,RIS,SDQ,52.0,0.0,136800.0,2,68426.0,1,1,no,no,yes
1651,RIS,SIA,5196.0,1396.0,1022640.0,3,343077.3333333333,1,2,no,no,yes
1652,RIS,SMB,2659.0,2113.0,6595200.0,3,2199990.6666666665,1,2,no,no,yes
1653,RIS,SMD,60891.0,57321.0,17092800.0,3,5737004.0,1,2,no,no,yes
1654,RIS,URA,1723.0,3627.0,34800.0,3,13383.333333333334,1,2,no,no,yes
1655,RIS,URY,78336.0,46118.0,1312800.0,3,479084.6666666667,1,2,no,no,yes
1656,RIS,unk,575.0,12977.0,0.0,2,6776.0,0,2,yes,no,yes
1657,RIS,VD1,0.0,543.0,0.0,1,543.0,0,1,no,no,yes
1658,RIS,SIB,0.0,0.0,645360.0,1,645360.0,1,0,no,yes,no
1659,AFD,AFD,1223.0,0.0,304320.0,2,152771.5,1,1,no,no,yes
1660,AFD,AIA,13.0,53.0,90240.0,3,30102.0,1,2,no,no,yes
1661,AFD,AIB,750.0,10441.0,1836720.0,3,615970.3333333334,1,2,no,no,yes
1662,AFD,AIN,55660.0,32215.0,18193440.0,3,6093771.666666667,1,2,no,no,yes
1663,AFD,AIY,162289.0,125206.0,17007360.0,3,5764951.666666667,1,2,no,no,yes
1664,AFD,AIZ,14974.0,17218.0,3195360.0,3,1075850.6666666667,1,2,no,no,yes
1665,AFD,ASE,27633.0,12499.0,11805120.0,3,3948417.3333333335,1,2,no,no,yes
1666,AFD,ASH,90110.0,26493.0,0.0,2,58301.5,0,2,yes,no,yes
1667,AFD,ASK,1811.0,3298.0,0.0,2,2554.5,0,2,yes,no,yes
1668,AFD,AUA,29400.0,40658.0,14417760.0,3,4829272.666666667,1,2,no,no,yes
1669,AFD,AWA,2007.0,7915.0,6540960.0,3,2183627.3333333335,1,2,no,no,yes
1670,AFD,AWC,17975.0,18951.0,3960000.0,3,1332308.6666666667,1,2,no,no,yes
1671,AFD,CEP,1689.0,1164.0,51600.0,3,18151.0,1,2,no,no,yes
1672,AFD,IL1,157.0,781.0,92640.0,3,31192.666666666668,1,2,no,no,yes
1673,AFD,IL2,1490.0,1098.0,110640.0,3,37742.666666666664,1,2,no,no,yes
1674,AFD,OLL,1614.0,457.0,35280.0,3,12450.333333333334,1,2,no,no,yes
1675,AFD,OLQ,594.0,0.0,0.0,1,594.0,0,1,no,no,yes
1676,AFD,RIA,1450.0,4576.0,28320.0,3,11448.666666666666,1,2,no,no,yes
1677,AFD,RIM,2002.0,8708.0,12960.0,3,7890.0,1,2,no,no,yes
1678,AFD,RIV,1290.0,264.0,1680.0,3,1078.0,1,2,no,no,yes
1679,AFD,SAA,3143.0,149.0,0.0,2,1646.0,0,2,yes,no,yes
1680,AFD,SIB,9122.0,15765.0,364800.0,3,129895.66666666667,1,2,no,no,yes
1681,AFD,URA,200.0,328.0,0.0,2,264.0,0,2,yes,no,yes
1682,AFD,URY,472.0,4731.0,27840.0,3,11014.333333333334,1,2,no,no,yes
1683,AFD,AIM,0.0,1365.0,0.0,1,1365.0,0,1,no,no,yes
1684,AFD,AQR,0.0,1740.0,0.0,1,1740.0,0,1,no,no,yes
1685,AFD,AVA,0.0,2501.0,0.0,1,2501.0,0,1,no,no,yes
1686,AFD,AVB,0.0,3637.0,0.0,1,3637.0,0,1,no,no,yes
1687,AFD,AVD,0.0,2292.0,0.0,1,2292.0,0,1,no,no,yes
1688,AFD,AVE,0.0,13278.0,0.0,1,13278.0,0,1,no,no,yes
1689,AFD,AWB,0.0,7195.0,1235040.0,2,621117.5,1,1,no,no,yes
1690,AFD,BAG,0.0,7123.0,4191600.0,2,2099361.5,1,1,no,no,yes
1691,AFD,DVA,0.0,4883.0,0.0,1,4883.0,0,1,no,no,yes
1692,AFD,PVD,0.0,1246.0,0.0,1,1246.0,0,1,no,no,yes
1693,AFD,PVP,0.0,2456.0,0.0,1,2456.0,0,1,no,no,yes
1694,AFD,PVT,0.0,477.0,0.0,1,477.0,0,1,no,no,yes
1695,AFD,RIB,0.0,12411.0,135360.0,2,73885.5,1,1,no,no,yes
1696,AFD,RIC,0.0,1778.0,0.0,1,1778.0,0,1,no,no,yes
1697,AFD,RID,0.0,2564.0,1197840.0,2,600202.0,1,1,no,no,yes
1698,AFD,RIG,0.0,1914.0,0.0,1,1914.0,0,1,no,no,yes
1699,AFD,RIR,0.0,1790.0,24000.0,2,12895.0,1,1,no,no,yes
1700,AFD,SAB,0.0,1136.0,0.0,1,1136.0,0,1,no,no,yes
1701,AFD,SMB,0.0,3425.0,0.0,1,3425.0,0,1,no,no,yes
1702,AFD,VA2,0.0,37.0,0.0,1,37.0,0,1,no,no,yes
1703,AFD,VB1,0.0,322.0,0.0,1,322.0,0,1,no,no,yes
1704,AFD,unk,0.0,232.0,0.0,1,232.0,0,1,no,no,yes
1705,AFD,ASG,0.0,0.0,42960.0,1,42960.0,1,0,no,yes,no
1706,AFD,ASI,0.0,0.0,1606320.0,1,1606320.0,1,0,no,yes,no
1707,AFD,RMF,0.0,0.0,114480.0,1,114480.0,1,0,no,yes,no
1708,AFD,URX,0.0,0.0,231120.0,1,231120.0,1,0,no,yes,no
1709,AIA,AIA,1892.0,0.0,367440.0,2,184666.0,1,1,no,no,yes
1710,AIA,AIB,47294.0,31162.0,20302800.0,3,6793752.0,1,2,no,no,yes
1711,AIA,AIM,39927.0,34279.0,5016720.0,3,1696975.3333333333,1,2,no,no,yes
1712,AIA,AIY,1618.0,4120.0,995520.0,3,333752.6666666667,1,2,no,no,yes
1713,AIA,AIZ,788.0,1546.0,6751680.0,3,2251338.0,1,2,no,no,yes
1714,AIA,ALM,1596.0,71.0,0.0,2,833.5,0,2,yes,no,yes
1715,AIA,ASE,28833.0,20655.0,3474960.0,3,1174816.0,1,2,no,no,yes
1716,AIA,ASG,57553.0,72228.0,9611280.0,3,3247020.3333333335,1,2,no,no,yes
1717,AIA,ASH,61453.0,26926.0,2764800.0,3,951059.6666666666,1,2,no,no,yes
1718,AIA,ASI,9440.0,5654.0,3182160.0,3,1065751.3333333333,1,2,no,no,yes
1719,AIA,ASJ,40094.0,26303.0,2591280.0,3,885892.3333333334,1,2,no,no,yes
1720,AIA,ASK,81486.0,59296.0,15393120.0,3,5177967.333333333,1,2,no,no,yes
1721,AIA,AVA,1076.0,0.0,0.0,1,1076.0,0,1,no,no,yes
1722,AIA,AVB,503.0,3202.0,615840.0,3,206515.0,1,2,no,no,yes
1723,AIA,AVE,2301.0,3276.0,13680.0,3,6419.0,1,2,no,no,yes
1724,AIA,AVF,3493.0,1567.0,181440.0,3,62166.666666666664,1,2,no,no,yes
1725,AIA,AWA,13692.0,2235.0,4306320.0,3,1440749.0,1,2,no,no,yes
1726,AIA,AWB,10433.0,7948.0,1843200.0,3,620527.0,1,2,no,no,yes
1727,AIA,AWC,26735.0,20910.0,10691760.0,3,3579801.6666666665,1,2,no,no,yes
1728,AIA,HSN,2093.0,0.0,3437760.0,2,1719926.5,1,1,no,no,yes
1729,AIA,IL2,22.0,382.0,0.0,2,202.0,0,2,yes,no,yes
1730,AIA,PVC,411.0,178.0,10800.0,3,3796.3333333333335,1,2,no,no,yes
1731,AIA,PVN,9424.0,10069.0,124080.0,3,47857.666666666664,1,2,no,no,yes
1732,AIA,PVQ,3316.0,19914.0,5818080.0,3,1947103.3333333333,1,2,no,no,yes
1733,AIA,RIF,2247.0,1930.0,2725680.0,3,909952.3333333334,1,2,no,no,yes
1734,AIA,RIS,6692.0,0.0,608400.0,2,307546.0,1,1,no,no,yes
1735,AIA,RMG,1914.0,592.0,652320.0,3,218275.33333333334,1,2,no,no,yes
1736,AIA,SAA,445.0,0.0,0.0,1,445.0,0,1,no,no,yes
1737,AIA,SMB,6653.0,2362.0,1850160.0,3,619725.0,1,2,no,no,yes
1738,AIA,unk,663.0,0.0,0.0,1,663.0,0,1,no,no,yes
1739,AIA,AVD,0.0,162.0,125280.0,2,62721.0,1,1,no,no,yes
1740,AIA,AVJ,0.0,771.0,7680.0,2,4225.5,1,1,no,no,yes
1741,AIA,AVL,0.0,474.0,0.0,1,474.0,0,1,no,no,yes
1742,AIA,IL1,0.0,27.0,0.0,1,27.0,0,1,no,no,yes
1743,AIA,L V,0.0,2858.0,0.0,1,2858.0,0,1,no,no,yes
1744,AIA,OLQ,0.0,2361.0,11520.0,2,6940.5,1,1,no,no,yes
1745,AIA,PVD,0.0,76.0,0.0,1,76.0,0,1,no,no,yes
1746,AIA,PVP,0.0,32.0,0.0,1,32.0,0,1,no,no,yes
1747,AIA,RIH,0.0,37.0,0.0,1,37.0,0,1,no,no,yes
1748,AIA,AIN,0.0,0.0,2094960.0,1,2094960.0,1,0,no,yes,no
1749,AIA,AUA,0.0,0.0,45120.0,1,45120.0,1,0,no,yes,no
1750,AIA,AVH,0.0,0.0,234240.0,1,234240.0,1,0,no,yes,no
1751,AIA,BAG,0.0,0.0,30960.0,1,30960.0,1,0,no,yes,no
1752,AIA,BDU,0.0,0.0,42240.0,1,42240.0,1,0,no,yes,no
1753,AIA,CEP,0.0,0.0,49680.0,1,49680.0,1,0,no,yes,no
1754,AIA,FLP,0.0,0.0,52080.0,1,52080.0,1,0,no,yes,no
1755,AIA,RIR,0.0,0.0,240.0,1,240.0,1,0,no,yes,no
1756,AIA,SIA,0.0,0.0,130560.0,1,130560.0,1,0,no,yes,no
1757,AIA,URX,0.0,0.0,321120.0,1,321120.0,1,0,no,yes,no
1758,AIA,URY,0.0,0.0,240.0,1,240.0,1,0,no,yes,no
1759,AIM,AIM,2644.0,625.0,366240.0,3,123169.66666666667,1,2,no,no,yes
1760,AIM,AIY,18388.0,12380.0,1873680.0,3,634816.0,1,2,no,no,yes
1761,AIM,AIZ,2785.0,609.0,1049280.0,3,350891.3333333333,1,2,no,no,yes
1762,AIM,ALA,2973.0,197.0,9840.0,3,4336.666666666667,1,2,no,no,yes
1763,AIM,ALM,3038.0,739.0,2350080.0,3,784619.0,1,2,no,no,yes
1764,AIM,ALN,975.0,888.0,0.0,2,931.5,0,2,yes,no,yes
1765,AIM,AQR,202.0,184.0,0.0,2,193.0,0,2,yes,no,yes
1766,AIM,ASG,42743.0,32671.0,11157360.0,3,3744258.0,1,2,no,no,yes
1767,AIM,ASH,570.0,3144.0,712800.0,3,238838.0,1,2,no,no,yes
1768,AIM,ASI,15236.0,5033.0,72480.0,3,30916.333333333332,1,2,no,no,yes
1769,AIM,ASJ,63550.0,60472.0,11054640.0,3,3726220.6666666665,1,2,no,no,yes
1770,AIM,ASK,5076.0,8771.0,3879360.0,3,1297735.6666666667,1,2,no,no,yes
1771,AIM,AVA,2498.0,42.0,20160.0,3,7566.666666666667,1,2,no,no,yes
1772,AIM,AVB,9036.0,11063.0,695040.0,3,238379.66666666666,1,2,no,no,yes
1773,AIM,AVD,2453.0,464.0,734640.0,3,245852.33333333334,1,2,no,no,yes
1774,AIM,AVE,4663.0,4832.0,712800.0,3,240765.0,1,2,no,no,yes
1775,AIM,AVF,81681.0,43232.0,9637200.0,3,3254037.6666666665,1,2,no,no,yes
1776,AIM,AVJ,3117.0,3551.0,523200.0,3,176622.66666666666,1,2,no,no,yes
1777,AIM,AVK,9404.0,10316.0,441600.0,3,153773.33333333334,1,2,no,no,yes
1778,AIM,AWA,2682.0,6851.0,596880.0,3,202137.66666666666,1,2,no,no,yes
1779,AIM,AWB,9182.0,8329.0,1491360.0,3,502957.0,1,2,no,no,yes
1780,AIM,AWC,79.0,5266.0,66480.0,3,23941.666666666668,1,2,no,no,yes
1781,AIM,BDU,515.0,0.0,958320.0,2,479417.5,1,1,no,no,yes
1782,AIM,CEP,6879.0,3075.0,1179840.0,3,396598.0,1,2,no,no,yes
1783,AIM,HSN,5932.0,0.0,1952880.0,2,979406.0,1,1,no,no,yes
1784,AIM,IL2,97.0,61.0,0.0,2,79.0,0,2,yes,no,yes
1785,AIM,OLL,335.0,1038.0,0.0,2,686.5,0,2,yes,no,yes
1786,AIM,OLQ,2971.0,3418.0,241440.0,3,82609.66666666667,1,2,no,no,yes
1787,AIM,PVC,1668.0,1388.0,88320.0,3,30458.666666666668,1,2,no,no,yes
1788,AIM,PVD,1928.0,678.0,0.0,2,1303.0,0,2,yes,no,yes
1789,AIM,PVN,29144.0,11632.0,691920.0,3,244232.0,1,2,no,no,yes
1790,AIM,PVP,1734.0,147.0,0.0,2,940.5,0,2,yes,no,yes
1791,AIM,PVQ,3591.0,13298.0,2542080.0,3,852989.6666666666,1,2,no,no,yes
1792,AIM,RIF,21834.0,5878.0,3516480.0,3,1181397.3333333333,1,2,no,no,yes
1793,AIM,RIG,274.0,0.0,237840.0,2,119057.0,1,1,no,no,yes
1794,AIM,RIM,2368.0,0.0,0.0,1,2368.0,0,1,no,no,yes
1795,AIM,RIS,16515.0,12227.0,0.0,2,14371.0,0,2,yes,no,yes
1796,AIM,RMD,155.0,0.0,0.0,1,155.0,0,1,no,no,yes
1797,AIM,RMG,8099.0,5416.0,4926000.0,3,1646505.0,1,2,no,no,yes
1798,AIM,SAA,915.0,0.0,119040.0,2,59977.5,1,1,no,no,yes
1799,AIM,SDQ,489.0,81.0,0.0,2,285.0,0,2,yes,no,yes
1800,AIM,SIA,6577.0,5461.0,773520.0,3,261852.66666666666,1,2,no,no,yes
1801,AIM,SIB,2628.0,0.0,408720.0,2,205674.0,1,1,no,no,yes
1802,AIM,SMB,17794.0,12874.0,1234560.0,3,421742.6666666667,1,2,no,no,yes
1803,AIM,SMD,2024.0,307.0,168960.0,3,57097.0,1,2,no,no,yes
1804,AIM,URX,4048.0,11051.0,6586560.0,3,2200553.0,1,2,no,no,yes
1805,AIM,URY,418.0,222.0,120960.0,3,40533.333333333336,1,2,no,no,yes
1806,AIM,unk,310.0,20.0,222480.0,3,74270.0,1,2,no,no,yes
1807,AIM,ASE,0.0,2428.0,58560.0,2,30494.0,1,1,no,no,yes
1808,AIM,AVL,0.0,2777.0,0.0,1,2777.0,0,1,no,no,yes
1809,AIM,IL1,0.0,966.0,119280.0,2,60123.0,1,1,no,no,yes
1810,AIM,L V,0.0,24341.0,0.0,1,24341.0,0,1,no,no,yes
1811,AIM,PVR,0.0,33.0,11760.0,2,5896.5,1,1,no,no,yes
1812,AIM,RID,0.0,147.0,0.0,1,147.0,0,1,no,no,yes
1813,AIM,RIP,0.0,582.0,0.0,1,582.0,0,1,no,no,yes
1814,AIM,URA,0.0,423.0,131280.0,2,65851.5,1,1,no,no,yes
1815,AIM,VD1,0.0,480.0,0.0,1,480.0,0,1,no,no,yes
1816,AIM,AUA,0.0,0.0,20880.0,1,20880.0,1,0,no,yes,no
1817,AIM,AVH,0.0,0.0,647760.0,1,647760.0,1,0,no,yes,no
1818,AIM,AVM,0.0,0.0,9360.0,1,9360.0,1,0,no,yes,no
1819,AIM,FLP,0.0,0.0,131040.0,1,131040.0,1,0,no,yes,no
1820,AIM,PLN,0.0,0.0,720.0,1,720.0,1,0,no,yes,no
1821,AIM,RIC,0.0,0.0,1334400.0,1,1334400.0,1,0,no,yes,no
1822,AIN,AIN,10413.0,3611.0,2925840.0,3,979954.6666666666,1,2,no,no,yes
1823,AIN,AIY,27879.0,18838.0,3361920.0,3,1136212.3333333333,1,2,no,no,yes
1824,AIN,AIZ,3280.0,4483.0,0.0,2,3881.5,0,2,yes,no,yes
1825,AIN,ALM,3007.0,854.0,736800.0,3,246887.0,1,2,no,no,yes
1826,AIN,AQR,4533.0,4284.0,0.0,2,4408.5,0,2,yes,no,yes
1827,AIN,ASE,1687.0,1597.0,5262960.0,3,1755414.6666666667,1,2,no,no,yes
1828,AIN,ASH,379.0,0.0,0.0,1,379.0,0,1,no,no,yes
1829,AIN,AUA,75614.0,63196.0,12445440.0,3,4194750.0,1,2,no,no,yes
1830,AIN,AVD,36608.0,25857.0,694800.0,3,252421.66666666666,1,2,no,no,yes
1831,AIN,AVJ,24626.0,16442.0,2445360.0,3,828809.3333333334,1,2,no,no,yes
1832,AIN,AWA,57331.0,26270.0,25920.0,3,36507.0,1,2,no,no,yes
1833,AIN,AWC,2905.0,8806.0,2126160.0,3,712623.6666666666,1,2,no,no,yes
1834,AIN,BAG,14148.0,8171.0,8481360.0,3,2834559.6666666665,1,2,no,no,yes
1835,AIN,CEP,5616.0,2158.0,832560.0,3,280111.3333333333,1,2,no,no,yes
1836,AIN,DVC,47.0,0.0,0.0,1,47.0,0,1,no,no,yes
1837,AIN,IL1,1229.0,2449.0,372000.0,3,125226.0,1,2,no,no,yes
1838,AIN,IL2,2037.0,1318.0,437760.0,3,147038.33333333334,1,2,no,no,yes
1839,AIN,OLL,1440.0,590.0,143520.0,3,48516.666666666664,1,2,no,no,yes
1840,AIN,OLQ,1543.0,2476.0,499920.0,3,167979.66666666666,1,2,no,no,yes
1841,AIN,PVD,8161.0,18870.0,0.0,2,13515.5,0,2,yes,no,yes
1842,AIN,RIA,6406.0,3143.0,709440.0,3,239663.0,1,2,no,no,yes
1843,AIN,RIB,9672.0,8770.0,10317840.0,3,3445427.3333333335,1,2,no,no,yes
1844,AIN,RIG,890.0,0.0,1440.0,2,1165.0,1,1,no,no,yes
1845,AIN,RIH,371.0,2880.0,319200.0,3,107483.66666666667,1,2,no,no,yes
1846,AIN,RIV,990.0,395.0,1076160.0,3,359181.6666666667,1,2,no,no,yes
1847,AIN,SAA,66.0,207.0,134400.0,3,44891.0,1,2,no,no,yes
1848,AIN,SIB,4146.0,2995.0,438480.0,3,148540.33333333334,1,2,no,no,yes
1849,AIN,SMD,1737.0,1295.0,804000.0,3,269010.6666666667,1,2,no,no,yes
1850,AIN,URA,153.0,1937.0,38400.0,3,13496.666666666666,1,2,no,no,yes
1851,AIN,URX,10086.0,11853.0,1108320.0,3,376753.0,1,2,no,no,yes
1852,AIN,URY,1448.0,2123.0,308400.0,3,103990.33333333333,1,2,no,no,yes
1853,AIN,ALN,0.0,316.0,20880.0,2,10598.0,1,1,no,no,yes
1854,AIN,ASI,0.0,45.0,1241280.0,2,620662.5,1,1,no,no,yes
1855,AIN,AVA,0.0,1715.0,139200.0,2,70457.5,1,1,no,no,yes
1856,AIN,RID,0.0,838.0,8455440.0,2,4228139.0,1,1,no,no,yes
1857,AIN,ASG,0.0,0.0,806640.0,1,806640.0,1,0,no,yes,no
1858,AIN,ASJ,0.0,0.0,293040.0,1,293040.0,1,0,no,yes,no
1859,AIN,ASK,0.0,0.0,714720.0,1,714720.0,1,0,no,yes,no
1860,AIN,AVH,0.0,0.0,1555440.0,1,1555440.0,1,0,no,yes,no
1861,AIN,AWB,0.0,0.0,24720.0,1,24720.0,1,0,no,yes,no
1862,AIN,RIM,0.0,0.0,267840.0,1,267840.0,1,0,no,yes,no
1863,AIN,RME,0.0,0.0,133200.0,1,133200.0,1,0,no,yes,no
1864,AIN,RMF,0.0,0.0,81360.0,1,81360.0,1,0,no,yes,no
1865,AIN,SDQ,0.0,0.0,122160.0,1,122160.0,1,0,no,yes,no
1866,AIN,SIA,0.0,0.0,302640.0,1,302640.0,1,0,no,yes,no
1867,AIN,SMB,0.0,0.0,22320.0,1,22320.0,1,0,no,yes,no
1868,AIN,URB,0.0,0.0,11040.0,1,11040.0,1,0,no,yes,no
1869,AIN,unk,0.0,0.0,667440.0,1,667440.0,1,0,no,yes,no
1870,AIY,AIY,592.0,0.0,320880.0,2,160736.0,1,1,no,no,yes
1871,AIY,AIZ,44977.0,35304.0,11786160.0,3,3955480.3333333335,1,2,no,no,yes
1872,AIY,ALM,1843.0,1461.0,0.0,2,1652.0,0,2,yes,no,yes
1873,AIY,ASE,4443.0,3779.0,17562960.0,3,5857060.666666667,1,2,no,no,yes
1874,AIY,ASH,74671.0,46092.0,160560.0,3,93774.33333333333,1,2,no,no,yes
1875,AIY,ASI,5837.0,16261.0,1166160.0,3,396086.0,1,2,no,no,yes
1876,AIY,AUA,20792.0,5981.0,10095840.0,3,3374204.3333333335,1,2,no,no,yes
1877,AIY,AVA,1261.0,92.0,0.0,2,676.5,0,2,yes,no,yes
1878,AIY,AVB,4061.0,1962.0,639600.0,3,215207.66666666666,1,2,no,no,yes
1879,AIY,AVE,3676.0,1027.0,344640.0,3,116447.66666666667,1,2,no,no,yes
1880,AIY,AVK,1446.0,1593.0,964080.0,3,322373.0,1,2,no,no,yes
1881,AIY,AVL,851.0,0.0,0.0,1,851.0,0,1,no,no,yes
1882,AIY,AWA,36787.0,23149.0,6075840.0,3,2045258.6666666667,1,2,no,no,yes
1883,AIY,AWB,980.0,1030.0,1951920.0,3,651310.0,1,2,no,no,yes
1884,AIY,AWC,84223.0,69002.0,8634720.0,3,2929315.0,1,2,no,no,yes
1885,AIY,BAG,2525.0,2507.0,6618480.0,3,2207837.3333333335,1,2,no,no,yes
1886,AIY,PVC,760.0,370.0,72240.0,3,24456.666666666668,1,2,no,no,yes
1887,AIY,PVN,3755.0,299.0,47040.0,3,17031.333333333332,1,2,no,no,yes
1888,AIY,RIA,22202.0,26186.0,3148800.0,3,1065729.3333333333,1,2,no,no,yes
1889,AIY,RIB,33452.0,25360.0,8369040.0,3,2809284.0,1,2,no,no,yes
1890,AIY,RIF,3971.0,6740.0,207600.0,3,72770.33333333333,1,2,no,no,yes
1891,AIY,RIH,2034.0,3710.0,1390560.0,3,465434.6666666667,1,2,no,no,yes
1892,AIY,RIM,11555.0,9825.0,1063680.0,3,361686.6666666667,1,2,no,no,yes
1893,AIY,RIS,6459.0,8530.0,2781600.0,3,932196.3333333334,1,2,no,no,yes
1894,AIY,SIA,4214.0,1763.0,257280.0,3,87752.33333333333,1,2,no,no,yes
1895,AIY,SIB,3253.0,4496.0,466320.0,3,158023.0,1,2,no,no,yes
1896,AIY,SMB,8465.0,8170.0,1953360.0,3,656665.0,1,2,no,no,yes
1897,AIY,ASG,0.0,403.0,279120.0,2,139761.5,1,1,no,no,yes
1898,AIY,ASK,0.0,48.0,0.0,1,48.0,0,1,no,no,yes
1899,AIY,AVJ,0.0,1300.0,1339200.0,2,670250.0,1,1,no,no,yes
1900,AIY,VD1,0.0,283.0,0.0,1,283.0,0,1,no,no,yes
1901,AIY,AQR,0.0,0.0,86640.0,1,86640.0,1,0,no,yes,no
1902,AIY,AVD,0.0,0.0,68880.0,1,68880.0,1,0,no,yes,no
