,pre,post,cel_jsh_nr_adj.csv' with 84 nodes and 1784 edges_weight,cel_n2u_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size
1026,AVE,RIC,712.0,130.0,89160.0,65024.0,31560.0,61680.0,94800.0,0.0,1440.0,8,43063.25
1027,AVE,RID,767.0,1437.0,59400.0,115712.0,26880.0,57960.0,210480.0,182476.0,66240.0,9,80150.22222222222
1028,AVE,RIF,1660.0,1017.0,175080.0,173568.0,70200.0,38040.0,238440.0,170649.0,704640.0,9,174810.44444444444
1029,AVE,RIG,14176.0,16905.0,160680.0,424960.0,206520.0,514920.0,1500720.0,1059377.0,3885120.0,9,864819.7777777778
1030,AVE,RIH,779.0,7072.0,72840.0,51200.0,111960.0,992760.0,0.0,191938.0,515040.0,8,242948.625
1031,AVE,RIM,32056.0,33551.0,753360.0,1614336.0,1800600.0,1667280.0,2995200.0,3198412.0,4776000.0,9,1874532.7777777778
1032,AVE,RIR,3865.0,2070.0,149160.0,312576.0,408000.0,95280.0,441600.0,445716.0,438000.0,9,255140.77777777778
1033,AVE,RIS,17469.0,18044.0,519240.0,1066240.0,508680.0,703320.0,1652640.0,2174852.0,3104880.0,9,1085040.5555555555
1034,AVE,RIV,2454.0,3832.0,142440.0,387328.0,235920.0,160920.0,550320.0,449769.0,718320.0,9,294589.22222222225
1035,AVE,RMD,10458.0,39375.0,230160.0,421120.0,382920.0,510000.0,436320.0,514313.0,2791920.0,9,592954.0
1036,AVE,RMDD,7892.0,8931.0,187440.0,487424.0,475320.0,303840.0,948600.0,986725.0,1136880.0,9,504783.55555555556
1037,AVE,RMDV,13400.0,13660.0,374880.0,642816.0,332640.0,365280.0,1002840.0,1134395.0,2296320.0,9,686247.8888888889
1038,AVE,RME,7557.0,3100.0,57960.0,303872.0,249360.0,228240.0,570840.0,667051.0,1445040.0,9,392557.77777777775
1039,AVE,RMG,12962.0,14297.0,260760.0,395264.0,246000.0,396960.0,579960.0,1791650.0,1766880.0,9,607192.5555555555
1040,AVE,SAA,11943.0,6356.0,473280.0,803584.0,538440.0,478800.0,974520.0,729903.0,1460160.0,9,608554.0
1041,AVE,SIA,17107.0,42270.0,1074480.0,1376768.0,985800.0,1359960.0,2399880.0,2986533.0,4518960.0,9,1640195.3333333333
1042,AVE,SIBD,3493.0,6067.0,80640.0,51456.0,35400.0,84720.0,357000.0,192614.0,698880.0,9,167807.77777777778
1043,AVE,SIBV,5612.0,6809.0,8280.0,178944.0,61800.0,164280.0,353040.0,243301.0,779520.0,9,200176.22222222222
1044,AVE,SMB,3582.0,7799.0,31200.0,181248.0,287400.0,454080.0,1204560.0,1440889.0,2160000.0,9,641195.3333333334
1045,AVE,SMD,31241.0,25288.0,972360.0,1706752.0,1031400.0,2080320.0,2537160.0,2621242.0,5790720.0,9,1866275.888888889
1046,AVE,URB,1552.0,512.0,34200.0,25344.0,6720.0,30720.0,117000.0,93603.0,117600.0,9,47472.333333333336
1047,AVE,URX,14106.0,7295.0,202680.0,270080.0,145800.0,210360.0,1353480.0,598117.0,1260720.0,9,451404.22222222225
1048,AVE,URY,47495.0,36410.0,1593000.0,3008768.0,2620560.0,2009760.0,4582440.0,4640990.0,9180960.0,9,3080042.5555555555
1049,AVE,AWB,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,1,6144.0
1050,AVE,FLP,362.0,23502.0,0.0,7424.0,83880.0,236520.0,95880.0,815738.0,1249440.0,8,314093.25
1051,AVE,PVR,0.0,0.0,0.0,59904.0,0.0,0.0,720.0,49336.0,0.0,3,36653.333333333336
1052,AVE,PVT,16.0,7136.0,0.0,84736.0,68280.0,41880.0,0.0,26019.0,49920.0,7,39712.42857142857
1053,AVE,RMH,733.0,1089.0,0.0,0.0,0.0,85920.0,9360.0,0.0,48000.0,5,29020.4
1054,AVE,SDQ,606.0,118.0,0.0,0.0,0.0,0.0,9000.0,417667.0,140640.0,5,113606.2
1055,AVE,AVF,15.0,247.0,0.0,0.0,0.0,0.0,0.0,4392.0,127200.0,4,32963.5
1056,AVE,AVM,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,294327.0,14640.0,3,103404.33333333333
1057,AVE,PVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136181.0,0.0,1,136181.0
1058,AVE,RMF,3203.0,768.0,0.0,0.0,0.0,0.0,0.0,503837.0,863520.0,4,342832.0
1059,AVE,HSN,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2,1339.5
1060,AVE,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181200.0,1,181200.0
1061,AVE,VC01,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1106.0
1062,AVH,AVH,2497.0,837.0,83520.0,97280.0,54840.0,100440.0,145800.0,193628.0,300480.0,9,108813.55555555556
1063,AVH,AVJ,27773.0,27192.0,961440.0,1634304.0,909360.0,1404240.0,3584160.0,2005554.0,6807840.0,9,1929095.888888889
1064,AVH,AVK,0.0,1302.0,35520.0,0.0,5760.0,177960.0,36000.0,747140.0,994560.0,7,285463.14285714284
1065,AVH,AWA,1020.0,273.0,257040.0,324352.0,201120.0,111360.0,762720.0,1021530.0,1094880.0,9,419366.1111111111
1066,AVH,AWB,25512.0,24174.0,719760.0,1500672.0,990840.0,2484720.0,2859120.0,2364763.0,6678480.0,9,1960893.4444444445
1067,AVH,BAG,0.0,0.0,60480.0,34816.0,1560.0,0.0,98520.0,0.0,0.0,4,48844.0
1068,AVH,BDU,1305.0,12729.0,221400.0,259328.0,346680.0,644040.0,854520.0,696114.0,1157280.0,9,465932.8888888889
1069,AVH,CEPD,1135.0,1440.0,56520.0,181760.0,30840.0,58920.0,197520.0,112526.0,138240.0,9,86544.55555555556
1070,AVH,DVA,10832.0,14919.0,560160.0,1127168.0,1029480.0,57120.0,1358160.0,3009852.0,1649760.0,9,979716.7777777778
1071,AVH,IL1,175.0,752.0,11760.0,70912.0,34200.0,42240.0,88440.0,87858.0,29280.0,9,40624.11111111111
1072,AVH,IL2,0.0,0.0,1440.0,59136.0,0.0,5400.0,0.0,1688.0,480.0,5,13628.8
1073,AVH,OLL,0.0,0.0,11640.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11640.0
1074,AVH,OLQ,546.0,933.0,95880.0,145664.0,167280.0,246720.0,257280.0,261887.0,364080.0,9,171141.11111111112
1075,AVH,PVC,20220.0,11824.0,661800.0,1365760.0,893520.0,611640.0,2360280.0,1373981.0,3530640.0,9,1203296.111111111
1076,AVH,PVP,70756.0,98157.0,1822080.0,2676992.0,1935000.0,4307520.0,4714680.0,5367520.0,12292560.0,9,3698362.777777778
1077,AVH,PVQ,4278.0,349.0,90600.0,89344.0,23640.0,33720.0,0.0,52039.0,0.0,7,41995.71428571428
1078,AVH,PVR,0.0,0.0,27840.0,62464.0,25320.0,122520.0,34800.0,0.0,214320.0,6,81210.66666666667
1079,AVH,RID,1196.0,4027.0,124200.0,55040.0,0.0,54600.0,770160.0,319334.0,0.0,7,189793.85714285713
1080,AVH,RIF,11333.0,18508.0,427200.0,913152.0,276960.0,624720.0,2137920.0,2173500.0,3786480.0,9,1152197.0
1081,AVH,RIG,104.0,2693.0,1440.0,144896.0,0.0,34920.0,139800.0,248032.0,1146960.0,8,214855.625
1082,AVH,RIM,876.0,6428.0,39120.0,0.0,42360.0,43080.0,113520.0,599469.0,559680.0,8,175566.625
1083,AVH,RIR,50971.0,35497.0,693000.0,1822976.0,1106160.0,1400640.0,3360000.0,3403191.0,7365840.0,9,2137586.111111111
1084,AVH,RIV,6956.0,9189.0,46920.0,118784.0,139800.0,133800.0,267480.0,539319.0,1640400.0,9,322516.44444444444
1085,AVH,SAA,0.0,139.0,10920.0,44800.0,30840.0,5520.0,100560.0,59135.0,208320.0,8,57529.25
1086,AVH,SIA,6545.0,867.0,122880.0,312320.0,224520.0,0.0,343200.0,218295.0,553200.0,8,222728.375
1087,AVH,SIBD,1241.0,797.0,55320.0,65536.0,261360.0,67680.0,353880.0,270673.0,621360.0,9,188649.66666666666
1088,AVH,SIBV,13808.0,2552.0,32760.0,90368.0,30840.0,0.0,85080.0,498431.0,259920.0,8,126719.875
1089,AVH,SMB,9939.0,22645.0,198000.0,319744.0,297960.0,636720.0,983160.0,1113783.0,3662880.0,9,804981.2222222222
1090,AVH,SMD,2309.0,2080.0,60240.0,250624.0,93120.0,386760.0,552360.0,783297.0,2074560.0,9,467261.1111111111
1091,AVH,URA,0.0,323.0,18960.0,42496.0,720.0,32880.0,49680.0,38184.0,23040.0,8,25785.375
1092,AVH,URX,9289.0,3614.0,289560.0,360448.0,287160.0,588120.0,1251000.0,1106348.0,1363680.0,9,584357.6666666666
1093,AVH,URY,2877.0,1918.0,108840.0,237312.0,134880.0,187800.0,228240.0,278782.0,386640.0,9,174143.22222222222
1094,AVH,FLP,0.0,10.0,0.0,94208.0,0.0,28800.0,0.0,303452.0,240000.0,5,133294.0
1095,AVH,RIC,7867.0,608.0,0.0,126464.0,480.0,0.0,330120.0,948203.0,475680.0,7,269917.4285714286
1096,AVH,RIH,0.0,0.0,0.0,8448.0,0.0,0.0,0.0,12165.0,0.0,2,10306.5
1097,AVH,RIS,30.0,0.0,0.0,37376.0,0.0,0.0,449880.0,0.0,0.0,3,162428.66666666666
1098,AVH,RME,0.0,0.0,0.0,13824.0,0.0,0.0,0.0,0.0,0.0,1,13824.0
1099,AVH,AVL,0.0,708.0,0.0,0.0,115800.0,90600.0,0.0,0.0,81840.0,4,72237.0
1100,AVH,BWM,0.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,0.0,1,19200.0
1101,AVH,CEPV,0.0,0.0,0.0,0.0,0.0,61200.0,0.0,0.0,0.0,1,61200.0
1102,AVH,PVT,0.0,2492.0,0.0,0.0,0.0,83880.0,0.0,0.0,168000.0,3,84790.66666666667
1103,AVH,RIA,491.0,247.0,0.0,0.0,0.0,4920.0,2040.0,0.0,156960.0,5,32931.6
1104,AVH,SDQ,1876.0,303.0,0.0,0.0,0.0,182640.0,0.0,361234.0,95520.0,5,128314.6
1105,AVH,AVM,18940.0,8594.0,0.0,0.0,0.0,0.0,226440.0,166593.0,667200.0,5,217553.4
1106,AVH,RMG,786.0,0.0,0.0,0.0,0.0,0.0,48600.0,77721.0,37200.0,4,41076.75
1107,AVH,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285542.0,418320.0,2,351931.0
1108,AVH,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1,1920.0
1109,AVH,HSN,2562.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,1184640.0,3,396281.3333333333
1110,AVH,PVN,1742.0,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,1051920.0,3,352424.3333333333
1111,AVH,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218160.0,1,218160.0
1112,AVH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71040.0,1,71040.0
1113,AVH,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120240.0,1,120240.0
1114,AVJ,AVJ,1939.0,4724.0,119160.0,289024.0,188400.0,348840.0,345960.0,874536.0,937680.0,9,345584.77777777775
1115,AVJ,AWB,0.0,104.0,22320.0,47360.0,0.0,0.0,46800.0,0.0,0.0,4,29146.0
1116,AVJ,AWC,0.0,0.0,360.0,1792.0,0.0,960.0,0.0,0.0,1440.0,4,1138.0
1117,AVJ,BDU,14840.0,25233.0,554040.0,1662720.0,891360.0,1581240.0,2816280.0,2411733.0,4573680.0,9,1614569.5555555555
1118,AVJ,BWM,0.0,0.0,1680.0,0.0,0.0,4800.0,0.0,0.0,6720.0,3,4400.0
1119,AVJ,CEPD,252.0,1474.0,21600.0,37632.0,31440.0,18480.0,162000.0,123678.0,71040.0,9,51955.11111111111
1120,AVJ,CEPV,379.0,65.0,92880.0,11008.0,0.0,11760.0,62760.0,44605.0,164160.0,8,48452.125
1121,AVJ,DVA,101.0,0.0,167760.0,105472.0,11760.0,38880.0,67680.0,1351.0,84000.0,8,59625.5
1122,AVJ,FLP,0.0,0.0,46200.0,265216.0,70680.0,251280.0,162720.0,349746.0,856320.0,7,286023.14285714284
1123,AVJ,IL1,0.0,324.0,50880.0,43776.0,27600.0,27360.0,31920.0,46632.0,17040.0,8,30691.5
1124,AVJ,IL2,0.0,0.0,480.0,3328.0,0.0,480.0,14520.0,0.0,5520.0,5,4865.6
1125,AVJ,OLL,699.0,92.0,119280.0,166400.0,44160.0,43440.0,0.0,11489.0,63360.0,8,56115.0
1126,AVJ,OLQ,924.0,704.0,70440.0,158976.0,95760.0,130320.0,140520.0,172675.0,223680.0,9,110444.33333333333
1127,AVJ,PVC,52180.0,53828.0,2051280.0,2795264.0,2624160.0,2877720.0,3230400.0,4896458.0,5338800.0,9,2657787.777777778
1128,AVJ,PVP,5677.0,3088.0,747960.0,330496.0,157320.0,90840.0,886800.0,78396.0,267840.0,9,285379.6666666667
1129,AVJ,PVQ,0.0,0.0,840.0,6912.0,3360.0,48120.0,158520.0,140574.0,1201920.0,7,222892.2857142857
1130,AVJ,PVR,5337.0,8285.0,901680.0,334848.0,345840.0,542760.0,1280400.0,446053.0,1959120.0,9,647147.0
1131,AVJ,RIC,8914.0,779.0,39240.0,135168.0,150480.0,62640.0,544920.0,835674.0,1448400.0,9,358468.3333333333
1132,AVJ,RID,3216.0,8019.0,257520.0,297728.0,177600.0,420840.0,1479480.0,541347.0,1121520.0,9,478585.55555555556
1133,AVJ,RIF,15943.0,41341.0,1082640.0,2917120.0,1760880.0,1712400.0,3682320.0,3926967.0,3926640.0,9,2118472.3333333335
1134,AVJ,RIG,0.0,0.0,185040.0,0.0,0.0,0.0,10800.0,0.0,0.0,2,97920.0
1135,AVJ,RIH,0.0,0.0,30600.0,468480.0,0.0,0.0,0.0,102389.0,0.0,3,200489.66666666666
1136,AVJ,RIM,2899.0,12220.0,23160.0,21504.0,91920.0,212760.0,392400.0,1705819.0,1688160.0,9,461204.6666666667
1137,AVJ,RIR,0.0,0.0,69360.0,0.0,0.0,0.0,26760.0,0.0,0.0,2,48060.0
1138,AVJ,RIS,0.0,11088.0,287400.0,417280.0,474960.0,432960.0,1659000.0,1538210.0,1515840.0,8,792092.25
1139,AVJ,RIV,775.0,0.0,236400.0,11264.0,65880.0,143760.0,28680.0,126382.0,205200.0,8,102292.625
1140,AVJ,RMG,3883.0,6159.0,117840.0,95232.0,34080.0,107400.0,759360.0,661308.0,992880.0,9,308682.44444444444
1141,AVJ,SAA,224.0,0.0,64080.0,39424.0,12000.0,13920.0,53640.0,0.0,63600.0,7,35269.71428571428
1142,AVJ,SIA,1052.0,403.0,59640.0,155648.0,57000.0,4440.0,186000.0,59473.0,453120.0,9,108530.66666666667
1143,AVJ,SIBD,314.0,0.0,37800.0,81920.0,198480.0,61200.0,336360.0,84817.0,528240.0,8,166141.375
1144,AVJ,SIBV,208.0,5148.0,83640.0,36864.0,101640.0,76200.0,0.0,18584.0,532320.0,8,106825.5
1145,AVJ,SMB,3610.0,8099.0,86040.0,405248.0,218880.0,117720.0,580320.0,357180.0,779040.0,9,284015.22222222225
1146,AVJ,SMD,1771.0,0.0,23160.0,55808.0,47160.0,35400.0,336240.0,270673.0,592800.0,8,170376.5
1147,AVJ,URA,944.0,53.0,60000.0,72704.0,54480.0,61560.0,183480.0,242963.0,125520.0,9,89078.22222222222
1148,AVJ,URB,2038.0,2157.0,72960.0,95488.0,66840.0,184800.0,1440.0,232150.0,340320.0,9,110910.33333333333
1149,AVJ,URX,2758.0,2090.0,68040.0,114944.0,45120.0,79800.0,585840.0,144290.0,548640.0,9,176835.77777777778
1150,AVJ,URY,3539.0,2825.0,195600.0,202752.0,118920.0,174240.0,415200.0,452472.0,272400.0,9,204216.44444444444
1151,AVJ,excgl,0.0,0.0,0.0,3584.0,0.0,4200.0,0.0,0.0,0.0,2,3892.0
1152,AVJ,DB,0.0,0.0,0.0,0.0,0.0,14640.0,0.0,0.0,0.0,1,14640.0
1153,AVJ,RIP,150.0,92.0,0.0,0.0,0.0,9360.0,0.0,0.0,17040.0,4,6660.5
1154,AVJ,AVK,0.0,0.0,0.0,0.0,0.0,0.0,66120.0,0.0,0.0,1,66120.0
1155,AVJ,AVM,26757.0,20178.0,0.0,0.0,0.0,0.0,1978560.0,4331120.0,7207680.0,5,2712859.0
1156,AVJ,SDQ,529.0,0.0,0.0,0.0,0.0,0.0,23040.0,19599.0,0.0,3,14389.333333333334
1157,AVJ,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4392.0,0.0,1,4392.0
1158,AVJ,HSN,4964.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,738960.0,3,250466.0
1159,AVJ,PVN,5729.0,48138.0,0.0,0.0,0.0,0.0,0.0,0.0,4704960.0,3,1586275.6666666667
1160,AVJ,RMDV,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,91200.0,2,45664.5
1161,AVJ,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986160.0,1,986160.0
1162,AVK,AVK,52131.0,88539.0,1746240.0,3530240.0,1797480.0,3746760.0,4622400.0,5349611.0,13941840.0,9,3875026.777777778
1163,AVK,AVL,79283.0,102352.0,1479000.0,3299072.0,2807160.0,2895480.0,10369800.0,7620433.0,20990400.0,9,5515886.666666667
1164,AVK,CEPV,0.0,156.0,240.0,0.0,22080.0,0.0,17160.0,0.0,0.0,4,9909.0
1165,AVK,DVC,37809.0,66206.0,1615800.0,5662720.0,4453800.0,2691240.0,6816960.0,6431292.0,10079520.0,9,4206149.666666667
1166,AVK,FLP,2409.0,7628.0,139920.0,0.0,209400.0,0.0,1800.0,2703.0,27120.0,7,55854.28571428572
1167,AVK,IL1,0.0,876.0,2400.0,29440.0,600.0,0.0,85080.0,186868.0,37200.0,7,48923.42857142857
1168,AVK,OLQ,873.0,2560.0,7800.0,6912.0,40680.0,68040.0,101400.0,218632.0,352080.0,9,88775.22222222222
1169,AVK,PVP,939.0,19136.0,421320.0,531456.0,188400.0,689400.0,1890960.0,1136085.0,3768480.0,9,960686.2222222222
1170,AVK,PVT,99807.0,113367.0,2801040.0,4567808.0,4129320.0,4447200.0,12775680.0,7369697.0,19002720.0,9,6145182.111111111
1171,AVK,RIA,0.0,4.0,7680.0,27904.0,5280.0,0.0,18960.0,0.0,96240.0,6,26011.333333333332
1172,AVK,RIB,0.0,6664.0,32760.0,26368.0,31920.0,91560.0,182160.0,108809.0,386160.0,8,108300.125
1173,AVK,RIC,10318.0,12879.0,18360.0,175104.0,258960.0,197040.0,1146240.0,842771.0,1123680.0,9,420594.6666666667
1174,AVK,RID,0.0,0.0,8880.0,287488.0,74760.0,0.0,148320.0,646778.0,0.0,5,233245.2
1175,AVK,RIG,15826.0,54863.0,1816200.0,1739776.0,1809600.0,2320800.0,4401240.0,3370412.0,9594960.0,9,2791519.6666666665
1176,AVK,RIH,0.0,2041.0,3600.0,0.0,45480.0,21240.0,0.0,3379.0,0.0,5,15148.0
1177,AVK,RIM,58222.0,73928.0,2304480.0,4399360.0,3643440.0,2912160.0,8520960.0,8686569.0,17050800.0,9,5294435.444444444
1178,AVK,RIS,24625.0,53810.0,1014120.0,1994496.0,1527000.0,4054680.0,4142040.0,2878064.0,8938800.0,9,2736403.888888889
1179,AVK,RIV,11624.0,24827.0,554640.0,574464.0,423840.0,403920.0,797280.0,699155.0,4104960.0,9,843856.6666666666
1180,AVK,RMD,66215.0,97791.0,884520.0,1154048.0,1341240.0,791040.0,5065680.0,6304234.0,11115120.0,9,2979987.5555555555
1181,AVK,RME,482.0,531.0,129960.0,34304.0,505080.0,121320.0,252960.0,475789.0,436560.0,9,217442.88888888888
1182,AVK,RMG,4675.0,4280.0,712680.0,1914880.0,1338840.0,880920.0,2361360.0,918127.0,822480.0,9,995360.2222222222
1183,AVK,SAA,8279.0,14199.0,273000.0,1292544.0,491880.0,784200.0,1837800.0,1132368.0,5599200.0,9,1270385.5555555555
1184,AVK,SIA,31216.0,131699.0,924480.0,1796352.0,1614480.0,2273640.0,4245600.0,4079705.0,4726800.0,9,2202663.5555555555
1185,AVK,SIBV,606.0,5560.0,9120.0,0.0,89880.0,20520.0,141240.0,0.0,145200.0,7,58875.142857142855
1186,AVK,SMB,19626.0,91496.0,898680.0,1159936.0,1394400.0,1087680.0,3909240.0,3986440.0,13433040.0,9,2886726.4444444445
1187,AVK,SMD,16772.0,20050.0,705720.0,1058304.0,1283040.0,624720.0,1844640.0,3083853.0,4599360.0,9,1470717.6666666667
1188,AVK,URY,919.0,2887.0,71040.0,18176.0,45120.0,151440.0,178920.0,554186.0,479520.0,9,166912.0
1189,AVK,BAG,0.0,2018.0,0.0,512.0,2640.0,0.0,0.0,0.0,0.0,3,1723.3333333333333
1190,AVK,PVQ,0.0,0.0,0.0,8960.0,0.0,44280.0,0.0,0.0,0.0,2,26620.0
1191,AVK,excduct,0.0,0.0,0.0,27392.0,0.0,0.0,0.0,0.0,0.0,1,27392.0
1192,AVK,CEPD,0.0,1288.0,0.0,0.0,62040.0,15840.0,0.0,16895.0,0.0,4,24015.75
1193,AVK,DVA,2365.0,4758.0,0.0,0.0,37560.0,0.0,626880.0,0.0,0.0,4,167890.75
1194,AVK,IL2,0.0,838.0,0.0,0.0,26760.0,0.0,12240.0,10136.0,0.0,4,12493.5
1195,AVK,OLL,0.0,0.0,0.0,0.0,5880.0,17040.0,255240.0,59135.0,125760.0,5,92611.0
1196,AVK,SIBD,750.0,1474.0,0.0,0.0,12120.0,52320.0,90480.0,93940.0,131280.0,7,54623.42857142857
1197,AVK,URX,0.0,0.0,0.0,0.0,16440.0,0.0,3120.0,0.0,0.0,2,9780.0
1198,AVK,PVC,0.0,0.0,0.0,0.0,0.0,40800.0,984960.0,5068.0,174960.0,4,301447.0
1199,AVK,RIR,91.0,0.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,2,1365.5
1200,AVK,RMH,16596.0,6592.0,0.0,0.0,0.0,213000.0,913560.0,572098.0,1553280.0,6,545854.3333333334
1201,AVK,VB,0.0,0.0,0.0,0.0,0.0,9360.0,0.0,0.0,0.0,1,9360.0
1202,AVK,excgl,0.0,0.0,0.0,0.0,0.0,39600.0,233040.0,0.0,0.0,2,136320.0
1203,AVK,BWM,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,29399.0,45600.0,3,32879.666666666664
1204,AVK,RMF,77343.0,92425.0,0.0,0.0,0.0,0.0,70440.0,10007161.0,21206160.0,5,6290705.8
1205,AVK,SDQ,3666.0,0.0,0.0,0.0,0.0,0.0,240240.0,0.0,24480.0,3,89462.0
1206,AVK,URB,0.0,0.0,0.0,0.0,0.0,0.0,4440.0,6082.0,41520.0,3,17347.333333333332
1207,AVK,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100024.0,0.0,1,100024.0
1208,AVK,BDU,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,804000.0,2,402177.0
1209,AVK,HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,1,3840.0
1210,AVK,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,1,40800.0
1211,AVK,PVR,0.0,12788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12788.0
1212,AVK,RMDV,0.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2330.0
1213,AVK,SAB,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,546.0
1214,AVK,VB01,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,656.0
1215,AVK,VB02,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,508.0
1216,AWA,AWA,876.0,601.0,52560.0,98816.0,119160.0,186840.0,232680.0,493363.0,0.0,8,148112.0
1217,AWA,AWB,65701.0,99669.0,1939200.0,3202304.0,2312520.0,4231200.0,6636600.0,7941455.0,12840000.0,9,4363183.222222222
1218,AWA,AWC,68.0,908.0,19800.0,154112.0,141960.0,18840.0,232440.0,50688.0,261840.0,9,97850.66666666667
1219,AWA,DVA,488.0,0.0,6720.0,58112.0,8040.0,0.0,0.0,5068.0,76320.0,6,25791.333333333332
1220,AWA,PVP,0.0,0.0,13800.0,57344.0,45120.0,17760.0,105000.0,0.0,0.0,5,47804.8
1221,AWA,PVQ,20209.0,8515.0,757200.0,1065728.0,796680.0,1326360.0,1151040.0,1045862.0,2874480.0,9,1005119.3333333334
1222,AWA,RIB,0.0,794.0,43680.0,256.0,1800.0,32520.0,30120.0,9123.0,36720.0,8,19376.625
1223,AWA,RIF,8480.0,12573.0,173520.0,107264.0,100560.0,650760.0,256560.0,752884.0,1534080.0,9,399631.22222222225
1224,AWA,RIM,0.0,16.0,12960.0,0.0,0.0,1320.0,0.0,0.0,69840.0,4,21034.0
1225,AWA,RIR,40.0,3808.0,15360.0,0.0,0.0,2160.0,184200.0,0.0,122880.0,6,54741.333333333336
1226,AWA,RME,0.0,0.0,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5880.0
1227,AWA,RMG,340.0,52.0,225960.0,349696.0,37200.0,0.0,40560.0,361574.0,3120.0,8,127312.75
1228,AWA,SIA,0.0,0.0,10920.0,133888.0,720.0,0.0,0.0,0.0,11760.0,4,39322.0
1229,AWA,SIBD,0.0,0.0,720.0,0.0,9600.0,0.0,12000.0,0.0,720.0,4,5760.0
1230,AWA,SMB,1878.0,584.0,901080.0,166400.0,235560.0,20400.0,41160.0,266618.0,193200.0,9,202986.66666666666
1231,AWA,URX,0.0,0.0,184200.0,286208.0,23160.0,29880.0,143280.0,5406.0,0.0,6,112022.33333333333
1232,AWA,BAG,0.0,0.0,0.0,2560.0,14160.0,0.0,74160.0,29398.0,0.0,4,30069.5
1233,AWA,IL2,0.0,0.0,0.0,40704.0,24720.0,0.0,0.0,1013.0,6480.0,4,18229.25
1234,AWA,PVC,0.0,0.0,0.0,14336.0,0.0,0.0,0.0,0.0,0.0,1,14336.0
1235,AWA,RIA,0.0,360.0,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,2,948.0
1236,AWA,RID,0.0,0.0,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,1,5120.0
1237,AWA,SIBV,0.0,0.0,0.0,122368.0,0.0,8520.0,0.0,0.0,2400.0,3,44429.333333333336
1238,AWA,IL1,0.0,0.0,0.0,0.0,23400.0,2280.0,0.0,0.0,0.0,2,12840.0
1239,AWA,OLQ,0.0,287.0,0.0,0.0,22320.0,0.0,38040.0,9799.0,0.0,4,17611.5
1240,AWA,SMD,0.0,0.0,0.0,0.0,12120.0,0.0,720.0,0.0,0.0,2,6420.0
1241,AWA,URY,0.0,93.0,0.0,0.0,27000.0,0.0,4800.0,10475.0,0.0,4,10592.0
1242,AWA,RIC,0.0,0.0,0.0,0.0,0.0,48600.0,0.0,67921.0,76800.0,3,64440.333333333336
1243,AWA,VB,0.0,0.0,0.0,0.0,0.0,26040.0,169800.0,0.0,0.0,2,97920.0
1244,AWA,RIG,0.0,1552.0,0.0,0.0,0.0,0.0,15360.0,1013.0,12720.0,4,7661.25
