,pre,post,witvliet_2020_6_L3_chem.csv' with 80 nodes and 654 edges_weight,witvliet_2020_4_L1_chem.csv' with 76 nodes and 490 edges_weight,witvliet_2020_3_L1_chem.csv' with 72 nodes and 449 edges_weight,witvliet_2020_2_L1_chem.csv' with 72 nodes and 437 edges_weight,witvliet_2020_1_L1_chem.csv' with 71 nodes and 362 edges_weight,cel_white_1986_jsh_chem.csv' with 81 nodes and 646 edges_weight,cel_n2u_chemical.csv' with 84 nodes and 1246 edges_weight,witvliet_2020_7_ad_chem.csv' with 83 nodes and 988 edges_weight,witvliet_2020_8_ad_chem.csv' with 83 nodes and 961 edges_weight,pristi14_chem.csv' with 102 nodes and 1091 edges_weight,witvliet_2020_5_L2_chem.csv' with 79 nodes and 680 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
770,RMD,SIB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,4,2.75,3,1,no,no,yes
771,RMD,URX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
772,RMD,UK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,yes,no,yes
773,RMD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
774,RMH,BWM,22.0,0.0,0.0,0.0,0.0,24.0,0.0,26.0,25.0,0.0,24.0,5,24.2,5,0,no,no,no
775,RMH,CEP,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,5,3.4,4,1,no,no,yes
776,RMH,RMD,10.0,1.0,0.0,0.0,0.0,5.0,8.0,13.0,12.0,2.0,6.0,8,7.125,7,1,no,no,yes
777,RMH,RMG,2.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,1.0,6,2.5,6,0,no,no,no
778,RMH,AVK,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4,2.0,4,0,no,no,no
779,RMH,RIG,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,5,1.6,4,1,no,no,yes
780,RMH,RMF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,10.0,0.0,0.0,3,5.666666666666667,3,0,no,no,no
781,RMH,URX,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1.0,2,1,no,no,yes
782,RMH,AIB,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
783,RMH,AVA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
784,RMH,IL1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
785,RMH,RIC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
786,RMH,RID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
787,RMH,RME,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
788,RMH,RMH,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3,2.0,2,1,no,no,yes
789,RMH,SAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
790,RMH,SMD,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
791,RMH,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
792,SAA,AVA,29.0,17.0,10.0,12.0,9.0,34.0,139.0,77.0,61.0,32.0,35.0,11,41.36363636363637,10,1,no,no,yes
793,SAA,OLL,1.0,0.0,1.0,0.0,1.0,2.0,8.0,3.0,4.0,2.0,0.0,8,2.75,7,1,no,no,yes
794,SAA,RIM,30.0,29.0,20.0,18.0,14.0,36.0,121.0,76.0,71.0,11.0,42.0,11,42.54545454545455,10,1,no,no,yes
795,SAA,RMF,5.0,0.0,0.0,0.0,0.0,3.0,18.0,4.0,7.0,0.0,0.0,5,7.4,5,0,no,no,no
796,SAA,RMG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0,3,0,no,no,no
797,SAA,SMD,18.0,11.0,8.0,6.0,1.0,10.0,41.0,20.0,21.0,11.0,7.0,11,14.0,10,1,no,no,yes
798,SAA,AVB,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
799,SAA,RIG,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
800,SAA,AIB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,no
801,SAA,ALN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,yes
802,SAA,ASI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
803,SAA,IL1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,12.0,1,0,no,no,no
804,SAA,PLN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
805,SAA,RIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
806,SAA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,12.0,1,0,no,no,no
807,SAA,RMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,yes
808,SAA,RME,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
809,SAA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3,2.6666666666666665,2,1,no,no,yes
810,SAA,SIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
811,SAA,SMB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,6.0,1,0,no,no,no
812,SAA,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2,3.0,1,1,no,no,yes
813,SAA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
814,SAA,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
815,SAA,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
816,SAA,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
817,SAA,RMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,yes,no,yes
818,SIB,RIC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
819,SIB,SMB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
820,SIB,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
821,SIB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
822,SIB,RID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
823,ADF,AIY,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,8,1.25,7,1,no,no,yes
824,ADF,AIZ,11.0,12.0,10.0,9.0,10.0,18.0,84.0,19.0,31.0,23.0,17.0,11,22.181818181818183,10,1,no,no,yes
825,ADF,AUA,7.0,4.0,3.0,3.0,4.0,8.0,21.0,13.0,3.0,12.0,8.0,11,7.818181818181818,10,1,no,no,yes
826,ADF,OLQ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5,1.2,5,0,no,no,no
827,ADF,RIA,19.0,15.0,8.0,7.0,4.0,29.0,122.0,35.0,29.0,36.0,20.0,11,29.454545454545453,10,1,no,no,yes
828,ADF,RIG,5.0,1.0,0.0,0.0,0.0,2.0,29.0,9.0,7.0,0.0,4.0,7,8.142857142857142,7,0,no,no,no
829,ADF,SIB,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6,1.1666666666666667,6,0,no,no,no
830,ADF,SMB,10.0,5.0,4.0,2.0,0.0,13.0,31.0,13.0,9.0,4.0,11.0,10,10.2,9,1,no,no,yes
831,ADF,URX,1.0,1.0,1.0,0.0,1.0,1.0,11.0,4.0,2.0,5.0,0.0,9,3.0,8,1,no,no,yes
832,ADF,ADA,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,4,3.5,3,1,no,no,yes
833,ADF,ADF,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
834,ADF,AFD,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3,1.6666666666666667,3,0,no,no,no
835,ADF,AIA,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,5,1.4,5,0,no,no,no
836,ADF,ASH,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,5,2.8,5,0,no,no,no
837,ADF,RIM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
838,ADF,RIR,0.0,2.0,0.0,3.0,0.0,1.0,11.0,6.0,7.0,3.0,4.0,8,4.625,7,1,no,no,yes
839,ADF,ASE,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,5,1.4,5,0,no,no,no
840,ADF,AWA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1.0,2,1,no,no,yes
841,ADF,AWB,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,7.0,0.0,5,3.6,4,1,no,no,yes
842,ADF,AVH,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,7,1.7142857142857142,7,0,no,no,no
843,ADF,DVA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
844,ADF,ADL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
845,ADF,AIB,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,4,1.75,4,0,no,no,no
846,ADF,AWC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
847,ADF,BAG,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2,3.5,2,0,no,no,no
848,ADF,PVP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
849,ADF,RIB,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2,3.0,1,1,no,no,yes
850,ADF,RIH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3,1.3333333333333333,2,1,no,no,yes
851,ADF,RIV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
852,ADF,SMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
853,ADF,URY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
854,ADF,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
855,ADF,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
856,ADF,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
857,ADF,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
858,ADF,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
859,ADF,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
860,ADF,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
861,ADF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1,9.0,0,1,yes,no,yes
862,ADF,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
863,ADF,UK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,7.0,0,1,yes,no,yes
864,AIY,AFD,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,8,1.625,7,1,no,no,yes
865,AIY,AIY,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,3,4.666666666666667,3,0,no,no,no
866,AIY,AIZ,21.0,14.0,12.0,12.0,8.0,23.0,219.0,26.0,23.0,32.0,23.0,11,37.54545454545455,10,1,no,no,yes
867,AIY,AWA,3.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,3.0,3.0,2.0,7,5.428571428571429,6,1,no,no,yes
868,AIY,AWB,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6,1.3333333333333333,6,0,no,no,no
869,AIY,RIA,7.0,6.0,5.0,6.0,3.0,5.0,167.0,11.0,6.0,15.0,10.0,11,21.90909090909091,10,1,no,no,yes
870,AIY,RIB,7.0,8.0,6.0,9.0,5.0,7.0,168.0,12.0,12.0,14.0,8.0,11,23.272727272727273,10,1,no,no,yes
871,AIY,RIR,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5,1.2,5,0,no,no,no
872,AIY,ADF,0.0,2.0,2.0,6.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,8,2.375,7,1,no,no,yes
873,AIY,AUA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
874,AIY,BAG,0.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,8,2.25,8,0,no,no,no
875,AIY,ASE,0.0,0.0,1.0,0.0,0.0,4.0,7.0,4.0,3.0,0.0,0.0,5,3.8,5,0,no,no,no
876,AIY,AIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
877,AIY,RIV,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
878,AIY,SIB,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
879,AIY,AIB,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,4,2.25,3,1,no,no,yes
880,AIY,AIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
881,AIY,ASG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
882,AIY,AWC,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,3,4.0,2,1,no,no,yes
883,AIY,HSN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
884,AIY,RIH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
885,AIY,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
886,AIY,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
887,AIY,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
888,AIZ,ADF,2.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,7,2.0,6,1,no,no,yes
889,AIZ,AIA,9.0,6.0,2.0,2.0,2.0,15.0,17.0,10.0,22.0,0.0,6.0,10,9.1,10,0,no,yes,no
890,AIZ,AIB,34.0,21.0,11.0,12.0,8.0,29.0,116.0,46.0,74.0,16.0,29.0,11,36.0,10,1,no,no,yes
891,AIZ,AIY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4,1.0,3,1,no,no,yes
892,AIZ,ASE,4.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,3.0,0.0,3.0,8,2.875,8,0,no,no,no
893,AIZ,AVE,11.0,5.0,4.0,3.0,4.0,8.0,58.0,24.0,20.0,0.0,8.0,10,14.5,10,0,no,yes,no
894,AIZ,AVH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
895,AIZ,AVK,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3,2.3333333333333335,2,1,no,no,yes
896,AIZ,AWA,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,6,1.1666666666666667,5,1,no,no,yes
897,AIZ,AWB,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,7,1.2857142857142858,6,1,no,no,yes
898,AIZ,BAG,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5,1.4,5,0,no,no,no
899,AIZ,RIA,17.0,12.0,4.0,7.0,5.0,21.0,58.0,24.0,20.0,16.0,15.0,11,18.09090909090909,10,1,no,no,yes
900,AIZ,RIM,17.0,14.0,8.0,11.0,7.0,12.0,69.0,24.0,41.0,9.0,20.0,11,21.09090909090909,10,1,no,no,yes
901,AIZ,SMB,40.0,29.0,11.0,12.0,10.0,35.0,95.0,56.0,48.0,20.0,32.0,11,35.27272727272727,10,1,no,no,yes
902,AIZ,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4,1.5,3,1,no,no,yes
903,AIZ,RIB,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7,1.0,6,1,no,no,yes
904,AIZ,SMD,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2,5.0,2,0,no,no,no
905,AIZ,SIB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
906,AIZ,AFD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
907,AIZ,AWC,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,5,2.8,4,1,no,no,yes
908,AIZ,DVA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3,2.0,3,0,no,no,no
909,AIZ,RIC,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,11.0,1,0,no,no,no
910,AIZ,RIG,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2,2.5,1,1,no,no,yes
911,AIZ,SIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
912,AIZ,URY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3,2.0,2,1,no,no,yes
913,AIZ,VB0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
914,AIZ,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3,1.3333333333333333,2,1,no,no,yes
915,AIZ,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
916,AIZ,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
917,AIZ,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,yes
918,AIZ,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
919,AIZ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
920,AIZ,AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1.5,1,1,no,no,yes
921,AIZ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
922,AIZ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1,14.0,0,1,yes,no,yes
923,AIZ,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
924,AIZ,UK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,8.0,0,1,yes,no,yes
925,AUA,AVA,7.0,3.0,4.0,2.0,0.0,6.0,13.0,11.0,15.0,2.0,6.0,10,6.9,9,1,no,no,yes
926,AUA,AVD,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,5,1.6,4,1,no,no,yes
927,AUA,AVE,6.0,9.0,6.0,4.0,2.0,4.0,22.0,21.0,20.0,10.0,4.0,11,9.818181818181818,10,1,no,no,yes
928,AUA,DVA,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4,1.75,4,0,no,no,no
929,AUA,RIA,14.0,13.0,12.0,5.0,3.0,18.0,43.0,32.0,38.0,18.0,13.0,11,19.0,10,1,no,no,yes
930,AUA,RIB,16.0,20.0,14.0,8.0,5.0,22.0,66.0,43.0,33.0,15.0,13.0,11,23.181818181818183,10,1,no,no,yes
931,AUA,URX,0.0,2.0,5.0,0.0,1.0,1.0,6.0,3.0,5.0,2.0,3.0,9,3.111111111111111,8,1,no,no,yes
932,AUA,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
933,AUA,ADF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3,1.6666666666666667,2,1,no,no,yes
934,AUA,AIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
935,AUA,AIN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2,2.5,2,0,no,no,no
936,AUA,AIY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
937,AUA,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
938,AUA,BAG,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2,2.5,2,0,no,no,no
939,AUA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
940,AUA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
941,AUA,AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
942,AUA,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
943,RIA,CEP,6.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,7.0,7.0,12.0,11,4.636363636363637,10,1,no,no,yes
944,RIA,OLQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
945,RIA,RIA,40.0,32.0,19.0,12.0,6.0,7.0,65.0,44.0,101.0,1.0,43.0,11,33.63636363636363,10,1,no,no,yes
946,RIA,RIV,9.0,2.0,2.0,1.0,0.0,8.0,17.0,9.0,13.0,4.0,8.0,10,7.3,9,1,no,no,yes
947,RIA,RMD,169.0,117.0,93.0,76.0,55.0,128.0,471.0,232.0,279.0,84.0,141.0,11,167.72727272727272,10,1,no,no,yes
948,RIA,RMH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,2,1,no,no,yes
949,RIA,SIA,18.0,16.0,7.0,13.0,4.0,10.0,16.0,42.0,47.0,2.0,26.0,11,18.272727272727273,10,1,no,no,yes
950,RIA,SMD,104.0,70.0,39.0,31.0,21.0,72.0,225.0,129.0,145.0,43.0,83.0,11,87.45454545454545,10,1,no,no,yes
951,RIA,IL1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,6,1.8333333333333333,5,1,no,no,yes
952,RIA,GLR,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,3,0,no,no,no
953,RIA,SMB,0.0,0.0,0.0,1.0,0.0,2.0,11.0,5.0,2.0,0.0,0.0,5,4.2,5,0,no,no,no
954,RIA,RIC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
955,RIA,AIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
956,RIA,AVA,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2,3.0,2,0,no,no,no
957,RIA,SDQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
958,RIA,ADF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
