,Unnamed: 0,pre,post,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,witvliet_1-S-log10,witvliet_2-S-log10,witvliet_3-S-log10,witvliet_4-S-log10,witvliet_5-S-log10,witvliet_6-S-log10,cel_jsh-S-log10,witvliet_8-S-log10,cel_n2u-S-log10,pristi_s14-S-log10,pristi_s15-S-log10,ave_scaled_adj_cel,ave_scaled_adj_pristi,ave_syn_cel,ave_syn_pristi,ave_syn_cel_recode,ave_syn_pristi_recode,pre_brittin,post_brittin,ganglia_check_result,ganglia_check_result_encoded,specific_adj_encoded
2207,4787,RIC,SAA,317760.0,766464.0,764640.0,129840.0,996120.0,504172.0,557.0,2618.0,491280.0,5653.0,11480.0,11.0,4.0,362780.3636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,11.0,18.0,7.0,5.428571428571429,5.0,2.0,no,no,not specific,0.9,14.5,0.5555289764179472,0.6018948084018683,0.6306499874688578,0.40625251809514307,0.5877599962213742,0.4915058667894554,-0.021138472606130554,0.44672883414851117,0.2077581295731743,0.31760184019644044,0.4565799555806509,0.43410451605668904,0.38709089788854567,1.0,14.5,1,1,Sublateral,Lateral,different,0,1
2208,4788,RIC,SAA,317760.0,766464.0,764640.0,129840.0,996120.0,504172.0,557.0,2618.0,491280.0,5653.0,11480.0,11.0,4.0,362780.3636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,11.0,5.0,7.0,3.5714285714285716,5.0,2.0,no,no,not specific,0.9,8.0,0.5555289764179472,0.6018948084018683,0.6306499874688578,0.40625251809514307,0.5877599962213742,0.4915058667894554,-0.021138472606130554,0.44672883414851117,0.2077581295731743,0.31760184019644044,0.4565799555806509,0.43410451605668904,0.38709089788854567,1.0,8.0,1,1,Sublateral,Lateral,different,0,1
2209,4789,RIC,SAA,317760.0,766464.0,764640.0,129840.0,996120.0,504172.0,557.0,2618.0,491280.0,5653.0,11480.0,11.0,4.0,362780.3636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,18.0,7.0,4.142857142857143,5.0,2.0,no,no,not specific,0.9,10.0,0.5555289764179472,0.6018948084018683,0.6306499874688578,0.40625251809514307,0.5877599962213742,0.4915058667894554,-0.021138472606130554,0.44672883414851117,0.2077581295731743,0.31760184019644044,0.4565799555806509,0.43410451605668904,0.38709089788854567,1.0,10.0,1,1,Sublateral,Lateral,different,0,1
2210,4790,RIC,SAA,317760.0,766464.0,764640.0,129840.0,996120.0,504172.0,557.0,2618.0,491280.0,5653.0,11480.0,11.0,4.0,362780.3636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,7.0,2.2857142857142856,5.0,2.0,no,no,not specific,0.9,3.5,0.5555289764179472,0.6018948084018683,0.6306499874688578,0.40625251809514307,0.5877599962213742,0.4915058667894554,-0.021138472606130554,0.44672883414851117,0.2077581295731743,0.31760184019644044,0.4565799555806509,0.43410451605668904,0.38709089788854567,1.0,3.5,1,1,Sublateral,Lateral,different,0,1
2211,4795,RIC,SIA,1289520.0,2614272.0,1849320.0,2140920.0,5026680.0,4539613.0,41985.0,33229.0,9207120.0,34670.0,34950.0,11.0,4.0,2437479.909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,no,no,not specific,0.0,1.5,0.7275126658587971,0.7469512368594822,0.7369554194420089,0.7409947315638841,0.7738367463136078,0.7411388368955354,0.6476089663957796,0.7702714190441866,0.5976297693017227,0.5941633344793849,0.6300357766743043,0.7203221990750003,0.6120995555768446,0.0,1.5,0,1,Sublateral,Sublateral,same,1,1
2213,4799,RIC,SMB,1245000.0,1960448.0,1576680.0,1807440.0,3354120.0,4358826.0,29189.0,47209.0,8471520.0,18496.0,19448.0,11.0,4.0,2080761.4545454544,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,4.0,3.0,2.0,2.0,9.0,2.0,5.0,0.0,0.0,7.0,3.857142857142857,7.0,0.0,no,no,not specific,2.7,0.0,0.7231987899415593,0.7129246032773493,0.7177570783962184,0.7207712665053063,0.7273280695098889,0.736522675806143,0.5913461894859644,0.7610789680085379,0.6515151504447458,0.49834952070073846,0.5387076388987329,0.7047158657084126,0.5185285797997357,2.7777777777777777,0.0,1,0,Sublateral,Sublateral,same,1,1
2214,4801,RIC,SMD,741240.0,3441920.0,2381160.0,1601520.0,4072440.0,6244082.0,52529.0,62761.0,8053680.0,13027.0,8485.0,11.0,4.0,2424804.0,9.0,2.0,no,no,core,no,core,4.0,10.0,4.0,10.0,14.0,23.0,23.0,47.0,18.0,23.0,26.0,1.0,12.0,16.916666666666668,10.0,2.0,no,no,core,17.6,13.5,0.6595283626002284,0.7794682767151131,0.7673808928674817,0.7063244460956495,0.749636041987594,0.7773502737310467,0.6822863416099434,0.755494992651147,0.6952099427749752,0.44489775981286317,0.40948243098405857,0.7302977301147977,0.42719009539846087,17.555555555555557,13.5,1,1,Sublateral,Lateral,different,0,1
2215,4802,RIC,SMD,741240.0,3441920.0,2381160.0,1601520.0,4072440.0,6244082.0,52529.0,62761.0,8053680.0,13027.0,8485.0,11.0,4.0,2424804.0,9.0,2.0,no,no,core,no,core,4.0,10.0,4.0,10.0,14.0,23.0,23.0,47.0,18.0,23.0,26.0,2.0,12.0,17.0,10.0,2.0,no,no,core,17.6,14.0,0.6595283626002284,0.7794682767151131,0.7673808928674817,0.7063244460956495,0.749636041987594,0.7773502737310467,0.6822863416099434,0.755494992651147,0.6952099427749752,0.44489775981286317,0.40948243098405857,0.7302977301147977,0.42719009539846087,17.555555555555557,14.0,1,1,Sublateral,Lateral,different,0,1
2216,4803,RIC,SMD,741240.0,3441920.0,2381160.0,1601520.0,4072440.0,6244082.0,52529.0,62761.0,8053680.0,13027.0,8485.0,11.0,4.0,2424804.0,9.0,2.0,no,no,core,no,core,4.0,10.0,4.0,10.0,14.0,23.0,23.0,47.0,18.0,23.0,2.0,1.0,12.0,14.916666666666666,10.0,2.0,no,no,core,17.6,1.5,0.6595283626002284,0.7794682767151131,0.7673808928674817,0.7063244460956495,0.749636041987594,0.7773502737310467,0.6822863416099434,0.755494992651147,0.6952099427749752,0.44489775981286317,0.40948243098405857,0.7302977301147977,0.42719009539846087,17.555555555555557,1.5,1,1,Sublateral,Lateral,different,0,1
2217,4804,RIC,SMD,741240.0,3441920.0,2381160.0,1601520.0,4072440.0,6244082.0,52529.0,62761.0,8053680.0,13027.0,8485.0,11.0,4.0,2424804.0,9.0,2.0,no,no,core,no,core,4.0,10.0,4.0,10.0,14.0,23.0,23.0,47.0,18.0,23.0,2.0,2.0,12.0,15.0,10.0,2.0,no,no,core,17.6,2.0,0.6595283626002284,0.7794682767151131,0.7673808928674817,0.7063244460956495,0.749636041987594,0.7773502737310467,0.6822863416099434,0.755494992651147,0.6952099427749752,0.44489775981286317,0.40948243098405857,0.7302977301147977,0.42719009539846087,17.555555555555557,2.0,1,1,Sublateral,Lateral,different,0,1
2218,4809,RIC,URA,219000.0,278784.0,265800.0,221160.0,298200.0,488629.0,3602.0,1192.0,252240.0,844.0,614.0,11.0,4.0,184551.36363636365,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5098267490861828,0.4823281773027046,0.5034617054616946,0.4698620154038151,0.44910874956583235,0.48794893800606887,0.2675447693016979,0.3731346704003493,0.08709485312340459,0.027736170816932804,0.000551696182773842,0.4033678475168611,0.014143933499853323,0.0,0.0,0,0,Sublateral,Anterior,different,0,1
2219,4811,RIC,URB,860280.0,1702400.0,1175520.0,1309920.0,3630240.0,5641235.0,48370.0,36527.0,8425200.0,0.0,0.0,9.0,2.0,2536632.4444444445,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.3333333333333335,3.0,0.0,no,no,not specific,0.7,0.0,0.677814653319595,0.6962390461687253,0.6824156503278211,0.6823192775599314,0.7364223352416017,0.765817413342821,0.669519768804582,0.7604736900508469,0.6121504014088561,-1.0,-1.0,0.69813024846942,-1.0,0.7777777777777778,0.0,1,0,Sublateral,Sublateral,same,1,0
2220,4813,RIC,URX,225240.0,212736.0,162480.0,398280.0,1649520.0,2549267.0,21954.0,19061.0,5280720.0,1880.0,354.0,11.0,4.0,956499.2727272728,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.6666666666666667,2.0,1.0,no,no,not specific,0.2,1.5,0.5132762592191806,0.45036200491182976,0.44421797046421774,0.5401225130405218,0.6457416547970312,0.6755936772232487,0.5472610285577026,0.7089000607010796,0.5123473783244303,0.14976855280094203,-0.0850664879652665,0.5597580608043603,0.032351032417837766,0.1111111111111111,1.5,1,1,Sublateral,Unclassified,different,0,1
2221,4815,RIC,URY,248880.0,167680.0,93000.0,135120.0,439800.0,764374.0,751.0,926.0,216480.0,1615.0,4091.0,11.0,4.0,188428.81818181815,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.5255303624821817,0.42222524867152655,0.37705833022069757,0.41101326037426555,0.49377630229962577,0.5387748637505128,0.02504330196138227,0.35625691863410847,0.048382860087257784,0.12661177565475978,0.2958372699066045,0.3553401609423954,0.21122452278068216,0.1111111111111111,0.0,1,0,Sublateral,Anterior,different,0,1
2222,4821,RID,RID,4800.0,0.0,0.0,6480.0,6000.0,50350.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16907.5,4.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.04076943761325236,-1.0,-1.0,0.04824945579484119,0.00010006739461365655,0.22980706604751933,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5201193303499748,-1.0,0.0,0.0,0,0,Unclassified,Unclassified,same,1,2
2223,4823,RID,RIF,63000.0,0.0,0.0,7800.0,0.0,0.0,0.0,1970.0,0.0,0.0,2170.0,4.0,2.0,18735.0,3.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.35684978645716137,-1.0,-1.0,0.07039023804402444,-1.0,-1.0,-1.0,-1.0,0.16413891629010746,-1.0,0.19707785660886445,-0.600957895467634,-0.4014610716955678,0.0,0.0,0,0,Unclassified,Avoidance,different,0,2
2224,4825,RID,RIG,707160.0,877824.0,380040.0,604800.0,398400.0,1528412.0,10490.0,8103.0,2959200.0,0.0,192.0,10.0,3.0,747462.1,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.6537493382792496,0.6179330010122261,0.5464971628376507,0.5900160936495225,0.4824111494200449,0.6174840146936396,0.4329621909355783,0.6449643126359899,0.3810931479036894,-1.0,-0.18002128194440903,0.5519011568186212,-0.5900106409722046,0.0,0.0,0,0,Unclassified,Lateral,different,0,2
2225,4827,RID,RIM,55440.0,91904.0,14520.0,39360.0,45000.0,71639.0,0.0,97.0,406080.0,0.0,0.0,8.0,2.0,90505.0,8.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.3411544445646979,0.3511356216700263,0.15353250846423605,0.2637009289473198,0.23171317004822622,0.26986268593885,-1.0,0.4257022021543706,-0.2964235964771821,-1.0,-1.0,0.08226421836783832,-1.0,0.0,0.0,0,0,Unclassified,Lateral,different,0,2
2226,4829,RID,RIP,0.0,0.0,0.0,0.0,29160.0,0.0,0.0,1011.0,5520.0,0.0,0.0,3.0,2.0,11897.0,3.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.18183824864231024,-1.0,-1.0,-0.048783851443991666,0.061845323710390865,-1.0,-1.0,-0.6450111421212545,-1.0,0.0,0.0,0,0,Unclassified,Anterior,different,0,2
2227,4831,RID,RIR,42720.0,0.0,29040.0,69960.0,48120.0,28047.0,548.0,0.0,0.0,0.0,0.0,6.0,0.0,36405.833333333336,6.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.3091539804004735,-1.0,0.23696137094927727,0.33239628636362784,0.23941927620872927,0.16334575940055918,-0.023655217527069894,-1.0,-1.0,-1.0,-1.0,-0.19359761602271142,-1.0,0.0,0.0,0,0,Unclassified,Unclassified,same,1,2
2228,4833,RID,RIS,36000.0,164096.0,0.0,0.0,0.0,25006.0,119.0,0.0,0.0,0.0,0.0,4.0,0.0,56305.25,4.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.28814063101764087,0.41967092099075054,-1.0,-1.0,-1.0,0.1503100611377377,-0.25900925175179457,-1.0,-1.0,-1.0,-1.0,-0.48898751540062946,-1.0,0.0,0.0,0,0,Unclassified,Lateral,different,0,2
2229,4835,RID,RIV,91440.0,168448.0,90960.0,121920.0,148800.0,288921.0,3383.0,625.0,601440.0,0.0,0.0,9.0,2.0,168437.44444444444,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.40259131923109615,0.4227654977069495,0.3743886313386,0.39873550733051855,0.3691946189708113,0.4282635078718635,0.25783899029667245,0.4690635126991176,-0.011863225595749038,-1.0,-1.0,0.34566426220554225,-1.0,0.0,0.0,0,0,Unclassified,Lateral,different,0,0
2230,4837,RID,RMD,0.0,0.0,0.0,17640.0,0.0,0.0,533.0,2080.0,6720.0,0.0,0.0,4.0,2.0,6743.25,4.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,0.1678472449225623,-1.0,-1.0,-0.027942926685504244,-0.02707117527213998,0.17247256080329554,-1.0,-1.0,-0.5238549218035319,-1.0,0.0,0.0,0,0,Unclassified,Unclassified,same,1,2
2231,4839,RID,RME,64560.0,91904.0,85320.0,133680.0,235800.0,0.0,2933.0,10012.0,1173840.0,0.0,0.0,8.0,2.0,224756.125,8.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.35985301800130176,0.3511356216700263,0.3666838233913585,0.40973358150899575,0.4221189082422707,-1.0,0.23575367272514303,0.5428869523005251,0.413552492924661,-1.0,-1.0,0.23352423008492026,-1.0,0.1111111111111111,0.0,1,0,Unclassified,Anterior,different,0,2
2232,4841,RID,RMG,216600.0,179200.0,175320.0,150120.0,219720.0,657592.0,283.0,6485.0,496320.0,0.0,6157.0,10.0,3.0,210779.7,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5084737744426233,0.43008067488968393,0.4533728898676097,0.4235864493641961,0.41399944573135294,0.5216828000241245,-0.12567209042589644,0.4478556164700076,0.34691739001848987,-1.0,0.35951957207729324,0.3800329944869102,-0.3202402139613534,0.0,0.0,0,0,Unclassified,Sublateral,different,0,2
2233,4843,RID,SAA,196560.0,98304.0,39600.0,10200.0,60960.0,236205.0,3250.0,0.0,1230960.0,0.0,0.0,8.0,1.0,234504.875,8.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.49655361240479623,0.3590944639832421,0.2742931137129938,0.10242713113159918,0.26660869841563684,0.4053806388092822,0.25163310655781124,0.5481323478859195,-1.0,-1.0,-1.0,0.18934701254458675,-1.0,0.0,0.0,0,0,Unclassified,Lateral,different,0,2
2234,4845,RID,SIA,26880.0,12800.0,79080.0,196320.0,518880.0,22302.0,11981.0,1295.0,2943120.0,0.0,4649.0,10.0,3.0,381730.7,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.2522727610072364,0.11808671159844741,0.3575420887873353,0.45563237363792375,0.5127849023447928,0.13731150155190064,0.4535300829629234,0.6443627901054134,0.0998025082637708,-1.0,0.3157549622526956,0.33681396891774934,-0.3421225188736522,0.0,0.0,0,0,Unclassified,Sublateral,different,0,2
2236,4849,RID,SMB,41760.0,5376.0,56640.0,128520.0,3720.0,93941.0,603.0,140.0,849840.0,0.0,2763.0,10.0,3.0,118330.3,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.3063634315685946,0.015539214588571326,0.3173703992224213,0.40503207954121745,-0.054842346722522084,0.3006481470125071,-0.008877823435519239,0.5072300913839225,-0.24059860800150856,-1.0,0.23470452392185126,0.17198495390640936,-0.38264773803907437,0.0,0.0,0,0,Unclassified,Sublateral,different,0,2
2237,4851,RID,SMD,9240.0,46336.0,47760.0,11040.0,202680.0,194641.0,2061.0,59.0,307200.0,0.0,112.0,10.0,3.0,82112.9,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.12117011778667841,0.2701734123108821,0.29684473700290237,0.11187812013230403,0.4047194135700114,0.38339627554692424,0.1811655378550756,0.3948958470101549,-0.3717110894957325,-1.0,-0.2634266384307161,0.1991702635243556,-0.6317133192153581,0.0,0.0,0,0,Unclassified,Lateral,different,0,2
2238,4853,RID,URA,53880.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,2.0,1.0,27498.0,2.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.3376500709894801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07699387601740826,-1.0,-1.0,-0.7317062281103457,-1.0,0.0,0.0,0,0,Unclassified,Anterior,different,0,2
2239,4855,RID,URB,25800.0,7424.0,77040.0,51000.0,318480.0,388945.0,213.0,9.0,661680.0,0.0,0.0,9.0,2.0,170065.66666666666,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.24723791446195298,0.053693031684818315,0.3543962735486583,0.29464329908188636,0.45667243422624804,0.4620318009990656,-0.16947353727603442,0.4796014820237353,-0.6466617165616753,-1.0,-1.0,0.1702378869098506,-1.0,0.0,0.0,0,0,Unclassified,Sublateral,different,0,0
2240,4857,RID,URX,0.0,0.0,0.0,0.0,19920.0,0.0,3421.0,957.0,0.0,0.0,1679.0,4.0,2.0,6494.25,3.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.13803252032927738,-1.0,0.25956733716883384,-1.0,0.05343057128004025,-1.0,0.1571291429618562,-0.6165521745802054,-0.4214354285190719,0.0,0.0,0,0,Unclassified,Unclassified,same,1,2
2241,4859,RID,URY,130080.0,112640.0,47760.0,75240.0,152160.0,215929.0,1771.0,4282.0,415920.0,0.0,2675.0,10.0,3.0,115845.7,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,no,no,not specific,0.0,1.0,0.4458673966995548,0.3751885365454919,0.29684473700290237,0.34108628482684367,0.37176155923066334,0.39518598462753896,0.15770646031988633,0.42834540594754644,0.28323563048772527,-1.0,0.22966317878496412,0.34391355507646143,-0.38516841060751794,0.0,1.0,0,1,Unclassified,Anterior,different,0,2
2242,4883,RIF,RIF,6360.0,79616.0,0.0,2760.0,5400.0,0.0,2105.0,718.0,16560.0,12607.0,0.0,8.0,3.0,15765.75,7.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.07531548447078928,0.3341670485963806,-1.0,-0.0536634952045294,-0.012009863629315776,-1.0,0.18443349116623264,0.07248643286155643,0.009391682376558075,0.4399004948639458,-1.0,-0.15443102437359202,-0.2800497525680271,0.1111111111111111,0.0,1,0,Avoidance,Avoidance,same,1,2
2243,4885,RIF,RIG,10320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242880.0,438.0,0.0,3.0,2.0,84546.0,2.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.1347412543414137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36896018403283315,-1.0,-0.07212527376244693,-1.0,-0.7218109512917503,-0.5360626368812235,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
2244,4887,RIF,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.0,1961.0,2.0,2.0,2313.5,0.0,2.0,no,yes,pristi_specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20301337763109295,0.18130623844694016,-1.0,0.19215980803901656,0.0,0.0,0,0,Avoidance,Anterior,different,0,3
2245,4889,RIF,RIM,129960.0,606208.0,1056000.0,565800.0,4302120.0,7207495.0,76349.0,136092.0,6882240.0,15349.0,681.0,11.0,4.0,1907117.6363636365,9.0,2.0,no,no,core,no,core,0.0,3.0,4.0,3.0,9.0,7.0,8.0,26.0,17.0,11.0,8.0,0.0,10.0,9.6,9.0,1.0,no,no,not specific,8.8,4.0,0.44575407797816124,0.5741634541907705,0.669509472597354,0.5820548126419074,0.7559432928691008,0.793648914456011,0.7401639861903657,0.7381422316848583,0.8139807246662645,0.46990967604893674,0.01666358118385758,0.6792623296971992,0.24328662861639716,7.888888888888889,4.0,1,1,Avoidance,Lateral,different,0,1
2246,4891,RIF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,1.0,1.0,628.0,1.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,no,no,not specific,0.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011129584994808872,-1.0,-1.0,-0.8901255094438676,-1.0,0.2222222222222222,0.0,1,0,Avoidance,Anterior,different,0,2
2247,4893,RIF,RIR,169080.0,0.0,0.0,9480.0,402840.0,279121.0,0.0,766.0,156480.0,0.0,0.0,6.0,2.0,169627.83333333334,6.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.4780633008430524,-1.0,-1.0,0.09368486638068108,0.4836852209556939,0.4243437872856315,-1.0,0.3204255305732262,0.019308641968570406,-1.0,-1.0,-0.13116540577701608,-1.0,0.0,0.0,0,0,Avoidance,Unclassified,different,0,2
2248,4895,RIF,RIS,0.0,0.0,0.0,0.0,47520.0,311223.0,0.0,9616.0,2880.0,37550.0,8067.0,6.0,4.0,69476.0,4.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.23797690049069997,0.43670958113846403,-1.0,-0.12058850698412815,0.4073603808005739,0.6063321364912702,0.4016121465095237,-0.4487268493949322,0.5039721415003969,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
2249,4897,RIF,RMD,0.0,0.0,0.0,4080.0,0.0,7772.0,902.0,1036.0,0.0,576.0,0.0,5.0,2.0,2873.2,4.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-0.006993810890382424,-1.0,0.017580857486832357,0.05336525223866584,-1.0,0.06559008901226959,-0.030441002291725527,-1.0,-0.541161956905846,-0.5152205011458628,0.0,0.0,0,0,Avoidance,Unclassified,different,0,2
2250,4899,RIF,RMG,1069560.0,1934848.0,1549800.0,1112760.0,2516280.0,1591264.0,13430.0,20460.0,2340240.0,38841.0,11305.0,11.0,4.0,1108980.7272727273,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.7045497063808019,0.7113706254064374,0.7156872875376386,0.6628365049623466,0.6942881835469696,0.6220615955043636,0.47119934842924716,0.6190579337130009,0.5232154951052095,0.6114868972432039,0.45418672685491956,0.636029631176224,0.5328368120490617,0.0,0.0,0,0,Avoidance,Sublateral,different,0,1
