,pre_x,post_x,witvliet_7_syn_x,witvliet_8_syn_x,cel_n2u_syn_x,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,pre_alpha,post_alpha,pre_y,post_y,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn_y,witvliet_7_syn_y,witvliet_8_syn_y,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,adult_adj_specifc,peters_equal_pristi,peters_equal_cel
2991,RIV,URY,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,not specific,RIV,URY,RIV,URY,109440.0,275200.0,116280.0,125160.0,179520.0,292636.0,2520.0,2905.0,321360.0,8338.0,8690.0,11.0,4.0,131095.36363636365,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,nan,False,False
2992,RMD,RMD,77.0,77.0,189.0,105.0,52.0,5.0,500.0,166.66666666666666,3.0,2.0,core,RMD,RMD,RMD,RMD,11101920.0,18295552.0,15832320.0,15895680.0,30716400.0,36967767.0,291887.0,268447.0,55547520.0,143813.0,128610.0,11.0,4.0,16835446.90909091,9.0,2.0,no,no,core,no,core,25.0,35.0,41.0,43.0,66.0,65.0,48.0,189.0,77.0,77.0,105.0,52.0,12.0,68.58333333333333,10.0,2.0,no,no,core,66.6,78.5,nan,False,False
2993,RMD,RME,9.0,14.0,2.0,12.0,0.0,4.0,37.0,37.0,3.0,1.0,not specific,RMD,RME,RMD,RME,2698320.0,4480512.0,4045200.0,3638400.0,6964080.0,8764286.0,60972.0,53574.0,14586480.0,32020.0,22715.0,11.0,4.0,4122414.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,9.0,14.0,47.0,3.0,8.0,10.375,6.0,2.0,no,no,not specific,3.3,25.0,nan,False,False
2994,RME,RMD,2.0,2.0,2.0,35.0,3.0,5.0,44.0,22.0,3.0,2.0,core,RMD,RME,RMD,RME,2698320.0,4480512.0,4045200.0,3638400.0,6964080.0,8764286.0,60972.0,53574.0,14586480.0,32020.0,22715.0,11.0,4.0,4122414.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,9.0,14.0,47.0,3.0,8.0,10.375,6.0,2.0,no,no,not specific,3.3,25.0,nan,False,False
2995,RMD,RMF,0.0,5.0,1.0,4.0,1.0,4.0,11.0,11.0,2.0,2.0,not specific,RMD,RMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
2996,RMF,RMD,17.0,25.0,20.0,11.0,0.0,4.0,73.0,73.0,3.0,1.0,not specific,RMD,RMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
2997,RMD,RMG,1.0,0.0,1.0,4.0,2.0,4.0,8.0,8.0,2.0,2.0,not specific,RMD,RMG,RMD,RMG,3730560.0,9448192.0,7264560.0,4068360.0,11846040.0,11031392.0,139680.0,117577.0,18738240.0,97036.0,94262.0,11.0,4.0,6052354.454545454,9.0,2.0,no,no,core,no,core,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0,24.0,9.0,10.555555555555555,7.0,2.0,no,no,not specific,0.9,43.0,nan,False,False
2998,RMG,RMD,30.0,24.0,85.0,58.0,22.0,5.0,219.0,219.0,3.0,2.0,core,RMD,RMG,RMD,RMG,3730560.0,9448192.0,7264560.0,4068360.0,11846040.0,11031392.0,139680.0,117577.0,18738240.0,97036.0,94262.0,11.0,4.0,6052354.454545454,9.0,2.0,no,no,core,no,core,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0,24.0,9.0,10.555555555555555,7.0,2.0,no,no,not specific,0.9,43.0,nan,False,False
2999,RMD,RMH,4.0,4.0,4.0,3.0,0.0,4.0,15.0,,3.0,1.0,not specific,RMD,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3000,RMH,RMD,13.0,12.0,8.0,13.0,13.0,5.0,59.0,59.0,3.0,2.0,core,RMD,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3001,SAA,RMD,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,not specific,RMD,SAA,RMD,SAA,1807800.0,2610944.0,1381080.0,2023440.0,3695160.0,4206759.0,27959.0,80680.0,5587440.0,60990.0,96313.0,11.0,4.0,1961687.7272727273,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,nan,False,False
3002,RMD,SIA,2.0,0.0,6.0,0.0,0.0,2.0,8.0,8.0,2.0,0.0,not specific,RMD,SIA,RMD,SIA,2810760.0,5275136.0,4228800.0,3922680.0,10659600.0,10590404.0,100895.0,112136.0,19227120.0,55948.0,42161.0,11.0,4.0,5184149.090909091,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,3.3333333333333335,3.0,0.0,no,no,not specific,1.0,0.0,nan,False,False
3003,SIA,RMD,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.5,1.0,0.0,not specific,RMD,SIA,RMD,SIA,2810760.0,5275136.0,4228800.0,3922680.0,10659600.0,10590404.0,100895.0,112136.0,19227120.0,55948.0,42161.0,11.0,4.0,5184149.090909091,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,3.3333333333333335,3.0,0.0,no,no,not specific,1.0,0.0,nan,False,False
3004,RMD,SIB,0.0,2.0,5.0,5.0,0.0,3.0,12.0,12.0,2.0,1.0,not specific,RMD,SIB,RMD,SIB,2919960.0,5508864.0,4778160.0,6397320.0,9273600.0,11810633.0,86577.0,144518.0,21165360.0,86170.0,70089.0,11.0,4.0,5658295.545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,1.0,5.0,2.8,3.0,2.0,no,no,not specific,0.8,3.0,nan,False,False
3005,SIB,RMD,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,not specific,RMD,SIB,RMD,SIB,2919960.0,5508864.0,4778160.0,6397320.0,9273600.0,11810633.0,86577.0,144518.0,21165360.0,86170.0,70089.0,11.0,4.0,5658295.545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,1.0,5.0,2.8,3.0,2.0,no,no,not specific,0.8,3.0,nan,False,False
3006,RMD,SMB,6.0,5.0,3.0,26.0,6.0,5.0,46.0,46.0,3.0,2.0,core,RMD,SMB,RMD,SMB,2746320.0,4336896.0,3166800.0,2520960.0,7942800.0,8750769.0,63382.0,80232.0,14107440.0,117598.0,79556.0,11.0,4.0,3992068.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,5.0,27.0,6.0,8.0,6.375,6.0,2.0,no,no,not specific,1.8,16.5,nan,False,False
3007,SMB,RMD,3.0,5.0,6.0,1.0,0.0,4.0,15.0,,3.0,1.0,not specific,RMD,SMB,RMD,SMB,2746320.0,4336896.0,3166800.0,2520960.0,7942800.0,8750769.0,63382.0,80232.0,14107440.0,117598.0,79556.0,11.0,4.0,3992068.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,5.0,27.0,6.0,8.0,6.375,6.0,2.0,no,no,not specific,1.8,16.5,nan,False,False
3008,RMD,SMD,0.0,3.0,2.0,3.0,2.0,4.0,10.0,10.0,2.0,2.0,not specific,RMD,SMD,RMD,SMD,3682320.0,4552704.0,3306360.0,3367560.0,8287320.0,9618546.0,57059.0,131942.0,12637680.0,91968.0,86257.0,11.0,4.0,4165428.727272727,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,60.0,28.0,6.0,15.833333333333334,4.0,2.0,no,no,not specific,0.7,44.0,nan,False,False
3009,SMD,RMD,3.0,5.0,11.0,57.0,26.0,5.0,102.0,34.0,3.0,2.0,core,RMD,SMD,RMD,SMD,3682320.0,4552704.0,3306360.0,3367560.0,8287320.0,9618546.0,57059.0,131942.0,12637680.0,91968.0,86257.0,11.0,4.0,4165428.727272727,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,60.0,28.0,6.0,15.833333333333334,4.0,2.0,no,no,not specific,0.7,44.0,nan,False,False
3010,RMD,URA,0.0,1.0,8.0,3.0,0.0,3.0,12.0,12.0,2.0,1.0,not specific,RMD,URA,RMD,URA,218760.0,471552.0,665880.0,392160.0,500640.0,586289.0,2287.0,7507.0,850800.0,3926.0,3580.0,11.0,4.0,336671.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,10.0,0.0,4.0,5.0,3.0,1.0,no,no,not specific,1.0,5.0,nan,False,False
3011,URA,RMD,0.0,4.0,10.0,7.0,0.0,3.0,21.0,7.0,2.0,1.0,not specific,RMD,URA,RMD,URA,218760.0,471552.0,665880.0,392160.0,500640.0,586289.0,2287.0,7507.0,850800.0,3926.0,3580.0,11.0,4.0,336671.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,10.0,0.0,4.0,5.0,3.0,1.0,no,no,not specific,1.0,5.0,nan,False,False
3012,RMD,URB,0.0,0.0,0.0,10.0,0.0,1.0,10.0,10.0,0.0,1.0,not specific,RMD,URB,RMD,URB,518160.0,1158144.0,897120.0,944760.0,1785360.0,1747719.0,32655.0,13297.0,1740240.0,6036.0,5719.0,11.0,4.0,804473.6363636364,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,8.0,0.0,2.0,no,yes,pristi_specific,0.0,8.0,nan,False,False
3013,URB,RMD,1.0,4.0,4.0,4.0,2.0,5.0,15.0,3.0,3.0,2.0,core,RMD,URB,RMD,URB,518160.0,1158144.0,897120.0,944760.0,1785360.0,1747719.0,32655.0,13297.0,1740240.0,6036.0,5719.0,11.0,4.0,804473.6363636364,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,8.0,0.0,2.0,no,yes,pristi_specific,0.0,8.0,nan,False,False
3014,RMD,URX,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,RMD,URX,RMD,URX,3480.0,0.0,0.0,11760.0,52560.0,67584.0,499.0,11151.0,24480.0,93.0,90.0,9.0,4.0,19077.444444444445,7.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
3015,URX,RMD,0.0,0.0,10.0,0.0,0.0,1.0,10.0,3.3333333333333335,1.0,0.0,not specific,RMD,URX,RMD,URX,3480.0,0.0,0.0,11760.0,52560.0,67584.0,499.0,11151.0,24480.0,93.0,90.0,9.0,4.0,19077.444444444445,7.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
3016,RMD,URY,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,not specific,RMD,URY,RMD,URY,1774800.0,4444672.0,4574640.0,6036600.0,11783760.0,16010983.0,111273.0,101477.0,25924320.0,2430.0,2551.0,11.0,4.0,6433409.636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,1.5,3.0,1.0,no,no,not specific,0.4,1.0,nan,False,False
3017,URY,RMD,69.0,84.0,142.0,0.0,2.0,4.0,297.0,59.4,3.0,1.0,not specific,RMD,URY,RMD,URY,1774800.0,4444672.0,4574640.0,6036600.0,11783760.0,16010983.0,111273.0,101477.0,25924320.0,2430.0,2551.0,11.0,4.0,6433409.636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,1.5,3.0,1.0,no,no,not specific,0.4,1.0,nan,False,False
3018,RME,RME,3.0,2.0,8.0,5.0,0.0,4.0,18.0,18.0,3.0,1.0,not specific,RME,RME,RME,RME,5976120.0,12604928.0,9759240.0,10627920.0,21184560.0,21242999.0,124850.0,171605.0,37464720.0,14556.0,2270.0,11.0,4.0,10833978.909090908,9.0,2.0,no,no,core,no,core,1.0,2.0,4.0,2.0,1.0,1.0,0.0,8.0,3.0,2.0,5.0,0.0,10.0,2.9,9.0,1.0,no,no,not specific,2.4,2.5,nan,False,False
3019,RMF,RME,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,RME,RMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3021,RME,RMH,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.5,1.0,0.0,not specific,RME,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3022,RMH,RME,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,not specific,RME,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3023,SAA,RME,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,not specific,RME,SAA,RME,SAA,0.0,0.0,0.0,1560.0,148320.0,0.0,3208.0,0.0,0.0,1511.0,2774.0,5.0,2.0,31474.6,3.0,2.0,no,no,not specific,no,pristi_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,pristi_specific,False,False
3026,SMB,RME,19.0,18.0,58.0,0.0,0.0,3.0,95.0,95.0,3.0,0.0,cel_specific,RME,SMB,RME,SMB,306000.0,477184.0,438840.0,523080.0,378480.0,1588222.0,15910.0,32751.0,1702320.0,0.0,988.0,10.0,3.0,546377.5,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,nan,False,False
3027,RME,SMD,4.0,6.0,7.0,0.0,1.0,4.0,18.0,6.0,3.0,1.0,not specific,RME,SMD,RME,SMD,984840.0,1281536.0,2203440.0,1624080.0,6746520.0,5466189.0,64493.0,64246.0,7879920.0,3879.0,5059.0,11.0,4.0,2393109.272727273,9.0,2.0,no,no,core,no,core,3.0,4.0,6.0,7.0,6.0,9.0,5.0,7.0,4.0,6.0,2.0,1.0,12.0,5.0,10.0,2.0,no,no,core,5.7,1.5,nan,False,False
3028,SMD,RME,1.0,0.0,23.0,2.0,0.0,3.0,26.0,26.0,2.0,1.0,not specific,RME,SMD,RME,SMD,984840.0,1281536.0,2203440.0,1624080.0,6746520.0,5466189.0,64493.0,64246.0,7879920.0,3879.0,5059.0,11.0,4.0,2393109.272727273,9.0,2.0,no,no,core,no,core,3.0,4.0,6.0,7.0,6.0,9.0,5.0,7.0,4.0,6.0,2.0,1.0,12.0,5.0,10.0,2.0,no,no,core,5.7,1.5,nan,False,False
3029,URA,RME,19.0,20.0,37.0,34.0,29.0,5.0,139.0,46.333333333333336,3.0,2.0,core,RME,URA,RME,URA,2370840.0,5234944.0,4908120.0,4216440.0,8785080.0,11430474.0,50421.0,76910.0,17504400.0,62142.0,59918.0,11.0,4.0,4972699.0,9.0,2.0,no,no,core,no,core,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,5.0,13.2,3.0,2.0,no,no,not specific,0.3,31.5,nan,False,False
3030,URB,RME,0.0,0.0,0.0,23.0,11.0,2.0,34.0,34.0,0.0,2.0,pristi_specific,RME,URB,RME,URB,299880.0,21248.0,8640.0,18720.0,960.0,0.0,242.0,1865.0,7440.0,5700.0,8616.0,10.0,4.0,37331.1,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,2.0,17.0,0.0,2.0,no,yes,pristi_specific,0.0,17.0,nan,False,False
3032,URY,RME,4.0,0.0,7.0,0.0,0.0,2.0,11.0,2.2,2.0,0.0,not specific,RME,URY,RME,URY,2184120.0,3400960.0,2929560.0,3004920.0,7075680.0,6702637.0,27883.0,29342.0,8647920.0,1508.0,4272.0,11.0,4.0,3091709.272727273,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,nan,False,False
3033,RMF,RMF,3.0,0.0,0.0,20.0,0.0,2.0,23.0,11.5,1.0,1.0,not specific,RMF,RMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3034,RMF,RMG,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.5,2.0,1.0,not specific,RMF,RMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3035,RMG,RMF,0.0,0.0,0.0,13.0,0.0,1.0,13.0,13.0,0.0,1.0,not specific,RMF,RMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3036,RMF,RMH,5.0,11.0,2.0,0.0,2.0,4.0,20.0,20.0,3.0,1.0,not specific,RMF,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3037,RMH,RMF,4.0,10.0,0.0,7.0,0.0,3.0,21.0,21.0,2.0,1.0,not specific,RMF,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3038,RMF,SAA,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,not specific,RMF,SAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3039,SAA,RMF,4.0,7.0,18.0,5.0,5.0,5.0,39.0,39.0,3.0,2.0,core,RMF,SAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3040,SDQ,RMF,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,not specific,RMF,SDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3041,RMF,SIB,0.0,0.0,0.0,10.0,0.0,1.0,10.0,5.0,0.0,1.0,not specific,RMF,SIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3042,RMF,SMD,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,not specific,RMF,SMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3043,SMD,RMF,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.4,0.0,1.0,not specific,RMF,SMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3044,URX,RMF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,RMF,URX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3045,VBn,RMF,0.0,0.0,12.0,0.0,0.0,1.0,12.0,6.0,1.0,0.0,not specific,RMF,VBn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3046,RMG,RMG,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.0,not specific,RMG,RMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3047,RMG,RMH,4.0,1.0,5.0,0.0,24.0,4.0,34.0,6.8,3.0,1.0,not specific,RMG,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3048,RMH,RMG,2.0,1.0,8.0,1.0,0.0,4.0,12.0,6.0,3.0,1.0,not specific,RMG,RMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3049,RMG,SAA,0.0,4.0,5.0,0.0,0.0,2.0,9.0,4.5,2.0,0.0,not specific,RMG,SAA,RMG,SAA,1044600.0,2122496.0,1319880.0,1148640.0,3000600.0,3068986.0,23176.0,12153.0,5375280.0,5585.0,13495.0,11.0,4.0,1557717.3636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0,0.0,4.0,5.0,3.6,4.0,1.0,no,no,not specific,1.4,2.0,nan,False,False
3050,SAA,RMG,0.0,1.0,1.0,0.0,4.0,3.0,6.0,3.0,2.0,1.0,not specific,RMG,SAA,RMG,SAA,1044600.0,2122496.0,1319880.0,1148640.0,3000600.0,3068986.0,23176.0,12153.0,5375280.0,5585.0,13495.0,11.0,4.0,1557717.3636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0,0.0,4.0,5.0,3.6,4.0,1.0,no,no,not specific,1.4,2.0,nan,False,False
3051,RMG,SDQ,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,not specific,RMG,SDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3052,SDQ,RMG,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,not specific,RMG,SDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
3053,RMG,SIA,4.0,1.0,10.0,0.0,2.0,4.0,17.0,4.25,3.0,1.0,not specific,RMG,SIA,RMG,SIA,195720.0,352000.0,112680.0,195600.0,390720.0,1173595.0,5622.0,12023.0,2857440.0,8557.0,3429.0,11.0,4.0,482489.63636363635,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,2.0,5.0,3.6,4.0,1.0,no,no,not specific,1.6,1.0,nan,False,False
3054,RMG,SIB,4.0,8.0,10.0,0.0,0.0,3.0,22.0,22.0,3.0,0.0,cel_specific,RMG,SIB,RMG,SIB,369480.0,1062400.0,1097040.0,1514880.0,4600200.0,3458270.0,26158.0,29985.0,7250160.0,4960.0,1166.0,11.0,4.0,1764972.6363636365,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,4.0,3.0,2.0,3.0,10.0,4.0,8.0,0.0,0.0,8.0,4.375,8.0,0.0,no,no,not specific,3.5,0.0,nan,False,False
3055,RMG,SMB,3.0,2.0,3.0,0.0,0.0,3.0,8.0,8.0,3.0,0.0,cel_specific,RMG,SMB,RMG,SMB,488040.0,1020928.0,616440.0,654120.0,834600.0,2605698.0,29086.0,30949.0,5520720.0,2147.0,4023.0,11.0,4.0,1073341.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,6.0,2.1666666666666665,6.0,0.0,no,no,not specific,1.3,0.0,nan,False,False
3056,SMB,RMG,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.6,1.0,0.0,not specific,RMG,SMB,RMG,SMB,488040.0,1020928.0,616440.0,654120.0,834600.0,2605698.0,29086.0,30949.0,5520720.0,2147.0,4023.0,11.0,4.0,1073341.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,6.0,2.1666666666666665,6.0,0.0,no,no,not specific,1.3,0.0,nan,False,False
3057,RMG,SMD,1.0,0.0,3.0,3.0,0.0,3.0,7.0,3.5,2.0,1.0,not specific,RMG,SMD,RMG,SMD,1483320.0,2827776.0,1973160.0,367560.0,2384520.0,1770023.0,13156.0,4983.0,2503440.0,55564.0,26310.0,11.0,4.0,1219073.8181818181,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,3.0,4.0,2.0,1.0,no,no,not specific,0.4,4.0,nan,False,False
3058,SMD,RMG,0.0,0.0,0.0,5.0,0.0,1.0,5.0,,0.0,1.0,not specific,RMG,SMD,RMG,SMD,1483320.0,2827776.0,1973160.0,367560.0,2384520.0,1770023.0,13156.0,4983.0,2503440.0,55564.0,26310.0,11.0,4.0,1219073.8181818181,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,3.0,4.0,2.0,1.0,no,no,not specific,0.4,4.0,nan,False,False
3059,URB,RMG,1.0,1.0,8.0,0.0,0.0,3.0,10.0,2.5,3.0,0.0,cel_specific,RMG,URB,RMG,URB,15240.0,0.0,11160.0,9480.0,200160.0,465315.0,11975.0,6319.0,441360.0,0.0,130.0,9.0,3.0,129015.44444444444,8.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,nan,False,False
3060,RMG,URX,2.0,2.0,6.0,0.0,0.0,3.0,10.0,10.0,3.0,0.0,cel_specific,RMG,URX,RMG,URX,459720.0,748544.0,300720.0,992280.0,1957440.0,2115040.0,24823.0,27962.0,5351280.0,8589.0,5334.0,11.0,4.0,1090157.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,no,no,not specific,1.2,0.0,nan,False,False
3061,URX,RMG,6.0,3.0,11.0,0.0,0.0,3.0,20.0,20.0,3.0,0.0,cel_specific,RMG,URX,RMG,URX,459720.0,748544.0,300720.0,992280.0,1957440.0,2115040.0,24823.0,27962.0,5351280.0,8589.0,5334.0,11.0,4.0,1090157.4545454546,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,no,no,not specific,1.2,0.0,nan,False,False
