,Unnamed: 0,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros,cyto_id,Cytoscape Bins
595,705,AVH,PVP,7.0,5.0,11.0,0.0,0.0,3,23.0,11.5,3,0,cel_specific,23.0,AVH (pp) PVP,>10
596,706,AVH,RIF,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific,2.0,AVH (pp) RIF,1-3
597,707,AVH,RIG,0.0,1.0,1.0,0.0,0.0,2,2.0,0.5,2,0,not specific,2.0,AVH (pp) RIG,1-3
598,708,AVH,RIM,1.0,1.0,1.0,0.0,0.0,3,3.0,3.0,3,0,cel_specific,3.0,AVH (pp) RIM,1-3
599,709,AVH,RIR,7.0,13.0,10.0,0.0,0.0,3,30.0,30.0,3,0,cel_specific,30.0,AVH (pp) RIR,>10
600,710,AVH,RIV,3.0,0.0,0.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AVH (pp) RIV,1-3
601,712,AVH,SIA,1.0,0.0,0.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,AVH (pp) SIA,1-3
602,713,AVH,SMB,6.0,10.0,12.0,0.0,0.0,3,28.0,28.0,3,0,cel_specific,28.0,AVH (pp) SMB,>10
603,714,AVH,SMD,2.0,1.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AVH (pp) SMD,1-3
604,715,AVH,URX,2.0,1.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AVH (pp) URX,1-3
605,716,AVJ,ADA,1.0,0.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AVJ (pp) ADA,1-3
606,717,AVJ,ADL,0.0,0.0,0.0,0.0,2.0,1,2.0,1.0,0,1,not specific,2.0,AVJ (pp) ADL,1-3
607,718,AVJ,AIN,0.0,0.0,1.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AVJ (pp) AIN,1-3
608,719,AVJ,AIY,0.0,1.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,AVJ (pp) AIY,1-3
609,720,AVJ,ALM,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AVJ (pp) ALM,1-3
610,722,AVJ,ASH,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVJ (pp) ASH,1-3
611,723,AVJ,ASK,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVJ (pp) ASK,1-3
612,724,AVJ,AVA,1.0,1.0,1.0,0.0,0.0,3,3.0,3.0,3,0,cel_specific,3.0,AVJ (pp) AVA,1-3
613,725,AVJ,AVB,11.0,7.0,19.0,22.0,20.0,5,79.0,39.5,3,2,core,79.0,AVJ (pp) AVB,>10
614,726,AVJ,AVD,0.0,1.0,2.0,5.0,0.0,3,8.0,8.0,2,1,not specific,8.0,AVJ (pp) AVD,>3-10
615,727,AVJ,AVE,0.0,0.0,0.0,3.0,10.0,2,13.0,4.333333333333333,0,2,pristi_specific,13.0,AVJ (pp) AVE,>3-10
616,728,AVJ,AVH,0.0,0.0,2.0,0.0,0.0,1,2.0,0.4,1,0,not specific,2.0,AVJ (pp) AVH,1-3
617,729,AVJ,AVJ,0.0,0.0,1.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AVJ (pp) AVJ,1-3
618,731,AVJ,DVA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AVJ (pp) DVA,1-3
619,732,AVJ,FLP,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,AVJ (pp) FLP,1-3
620,733,AVJ,OLQ,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,AVJ (pp) OLQ,1-3
621,734,AVJ,PVC,8.0,4.0,19.0,5.0,2.0,5,38.0,9.5,3,2,core,38.0,AVJ (pp) PVC,>3-10
622,736,AVJ,PVP,0.0,1.0,0.0,9.0,0.0,2,10.0,3.333333333333333,1,1,not specific,10.0,AVJ (pp) PVP,>3-10
623,737,AVJ,RID,2.0,0.0,1.0,0.0,0.0,2,3.0,1.0,2,0,not specific,3.0,AVJ (pp) RID,1-3
624,738,AVJ,RIF,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,AVJ (pp) RIF,1-3
625,739,AVJ,RIM,0.0,1.0,0.0,6.0,0.0,2,7.0,3.5,1,1,not specific,7.0,AVJ (pp) RIM,>3-10
626,740,AVJ,RIS,1.0,1.0,1.0,0.0,0.0,3,3.0,3.0,3,0,cel_specific,3.0,AVJ (pp) RIS,1-3
627,741,AVJ,SIB,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,AVJ (pp) SIB,1-3
628,742,AVJ,URY,0.0,0.0,0.0,3.0,0.0,1,3.0,1.5,0,1,not specific,3.0,AVJ (pp) URY,1-3
629,743,AVK,ADA,0.0,0.0,0.0,4.0,0.0,1,4.0,2.0,0,1,not specific,4.0,AVK (pp) ADA,1-3
630,744,AVK,AIB,3.0,0.0,0.0,13.0,2.0,3,18.0,9.0,1,2,not specific,18.0,AVK (pp) AIB,>3-10
631,746,AVK,AVA,0.0,0.0,0.0,3.0,2.0,2,5.0,1.0,0,2,pristi_specific,5.0,AVK (pp) AVA,1-3
632,747,AVK,AVB,1.0,0.0,2.0,1.0,0.0,3,4.0,4.0,2,1,not specific,4.0,AVK (pp) AVB,>3-10
633,748,AVK,AVE,8.0,7.0,6.0,13.0,0.0,4,34.0,34.0,3,1,not specific,34.0,AVK (pp) AVE,>10
634,749,AVK,AVK,0.0,4.0,5.0,5.0,0.0,3,14.0,2.8,2,1,not specific,14.0,AVK (pp) AVK,1-3
635,750,AVK,AVL,3.0,1.0,0.0,1.0,3.0,4,8.0,4.0,2,2,not specific,8.0,AVK (pp) AVL,>3-10
636,751,AVK,DVC,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,AVK (pp) DVC,1-3
637,752,AVK,PVT,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific,6.0,AVK (pp) PVT,>3-10
638,753,AVK,RIA,0.0,0.0,0.0,9.0,0.0,1,9.0,9.0,0,1,not specific,9.0,AVK (pp) RIA,>3-10
639,754,AVK,RIG,5.0,0.0,1.0,0.0,2.0,3,8.0,1.6,2,1,not specific,8.0,AVK (pp) RIG,1-3
640,755,AVK,RIM,14.0,14.0,13.0,60.0,46.0,5,147.0,29.4,3,2,core,147.0,AVK (pp) RIM,>10
641,756,AVK,RIS,6.0,11.0,0.0,3.0,0.0,3,20.0,20.0,2,1,not specific,20.0,AVK (pp) RIS,>10
642,757,AVK,RIV,3.0,3.0,5.0,2.0,0.0,4,13.0,13.0,3,1,not specific,13.0,AVK (pp) RIV,>10
643,758,AVK,RMD,6.0,12.0,4.0,0.0,8.0,4,30.0,30.0,3,1,not specific,30.0,AVK (pp) RMD,>10
644,760,AVK,RMG,0.0,0.0,2.0,1.0,0.0,2,3.0,3.0,1,1,not specific,3.0,AVK (pp) RMG,1-3
645,762,AVK,SAA,7.0,6.0,7.0,0.0,4.0,4,24.0,24.0,3,1,not specific,24.0,AVK (pp) SAA,>10
646,764,AVK,SIA,0.0,2.0,6.0,9.0,5.0,4,22.0,22.0,2,2,not specific,22.0,AVK (pp) SIA,>10
647,765,AVK,SIB,0.0,1.0,2.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AVK (pp) SIB,1-3
648,766,AVK,SMB,1.0,1.0,5.0,0.0,0.0,3,7.0,1.4,3,0,cel_specific,7.0,AVK (pp) SMB,1-3
649,767,AVK,SMD,6.0,5.0,4.0,0.0,0.0,3,15.0,3.0,3,0,cel_specific,15.0,AVK (pp) SMD,1-3
650,768,AVK,URY,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific,7.0,AVK (pp) URY,>3-10
651,770,AVL,AVA,0.0,0.0,0.0,6.0,3.0,2,9.0,9.0,0,2,pristi_specific,9.0,AVL (pp) AVA,>3-10
652,771,AVL,AVE,0.0,0.0,0.0,0.0,3.0,1,3.0,,0,1,not specific,3.0,AVL (pp) AVE,>10
653,772,AVL,AVK,0.0,0.0,2.0,0.0,0.0,1,2.0,,1,0,not specific,2.0,AVL (pp) AVK,>10
654,773,AVL,DVC,0.0,0.0,3.0,0.0,6.0,2,9.0,,1,1,not specific,9.0,AVL (pp) DVC,>10
655,774,AVL,PVP,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AVL (pp) PVP,1-3
656,775,AVL,PVT,1.0,1.0,0.0,10.0,0.0,3,12.0,12.0,2,1,not specific,12.0,AVL (pp) PVT,>10
657,776,AVL,RIB,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVL (pp) RIB,1-3
658,777,AVL,RIG,0.0,0.0,0.0,0.0,6.0,1,6.0,6.0,0,1,not specific,6.0,AVL (pp) RIG,>3-10
659,778,AVL,RIM,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,1,0,not specific,2.0,AVL (pp) RIM,1-3
660,779,AVL,RIS,1.0,1.0,1.0,0.0,0.0,3,3.0,1.5,3,0,cel_specific,3.0,AVL (pp) RIS,1-3
661,780,AVL,RME,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,AVL (pp) RME,1-3
662,781,AVL,URY,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AVL (pp) URY,1-3
663,797,AWA,ADA,1.0,0.0,2.0,0.0,2.0,3,5.0,1.6666666666666667,2,1,not specific,5.0,AWA (pp) ADA,1-3
664,798,AWA,ADF,3.0,3.0,12.0,7.0,0.0,4,25.0,25.0,3,1,not specific,25.0,AWA (pp) ADF,>10
665,799,AWA,ADL,1.0,3.0,0.0,0.0,0.0,2,4.0,4.0,2,0,not specific,4.0,AWA (pp) ADL,>3-10
666,800,AWA,AFD,9.0,11.0,30.0,0.0,0.0,3,50.0,50.0,3,0,cel_specific,50.0,AWA (pp) AFD,>10
667,801,AWA,AIA,4.0,4.0,3.0,2.0,0.0,4,13.0,13.0,3,1,not specific,13.0,AWA (pp) AIA,>10
668,802,AWA,AIB,1.0,0.0,0.0,45.0,9.0,3,55.0,18.33333333333333,1,2,not specific,55.0,AWA (pp) AIB,>10
669,803,AWA,AIM,0.0,1.0,0.0,3.0,0.0,2,4.0,4.0,1,1,not specific,4.0,AWA (pp) AIM,>3-10
670,804,AWA,AIN,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific,4.0,AWA (pp) AIN,>3-10
671,805,AWA,AIY,7.0,9.0,11.0,30.0,0.0,4,57.0,28.5,3,1,not specific,57.0,AWA (pp) AIY,>10
672,806,AWA,AIZ,26.0,26.0,51.0,50.0,3.0,5,156.0,156.0,3,2,core,156.0,AWA (pp) AIZ,>10
673,807,AWA,AWC,10.0,12.0,12.0,25.0,0.0,4,59.0,59.0,3,1,not specific,59.0,AWA (pp) AWC,>10
674,808,AWA,ASG,0.0,2.0,2.0,0.0,0.0,2,4.0,2.0,2,0,not specific,4.0,AWA (pp) ASG,1-3
675,809,AWA,ASH,3.0,2.0,2.0,0.0,0.0,3,7.0,,3,0,cel_specific,7.0,AWA (pp) ASH,>10
676,810,AWA,ASI,0.0,1.0,2.0,1.0,0.0,3,4.0,,2,1,not specific,4.0,AWA (pp) ASI,>10
677,811,AWA,ASK,2.0,0.0,0.0,0.0,0.0,1,2.0,0.6666666666666666,1,0,not specific,2.0,AWA (pp) ASK,1-3
678,812,AWA,AUA,2.0,0.0,1.0,2.0,0.0,3,5.0,5.0,2,1,not specific,5.0,AWA (pp) AUA,>3-10
679,813,AWA,AVB,0.0,0.0,0.0,8.0,5.0,2,13.0,13.0,0,2,pristi_specific,13.0,AWA (pp) AVB,>10
680,814,AWA,AWA,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific,5.0,AWA (pp) AWA,>3-10
681,815,AWA,AWB,9.0,11.0,14.0,0.0,2.0,4,36.0,18.0,3,1,not specific,36.0,AWA (pp) AWB,>10
682,816,AWA,ASE,0.0,0.0,0.0,0.0,11.0,1,11.0,5.5,0,1,not specific,11.0,AWA (pp) ASE,>3-10
683,819,AWA,PVQ,0.0,1.0,0.0,3.0,0.0,2,4.0,4.0,1,1,not specific,4.0,AWA (pp) PVQ,>3-10
684,820,AWA,RIA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AWA (pp) RIA,1-3
685,821,AWA,RIF,5.0,1.0,6.0,0.0,0.0,3,12.0,4.0,3,0,cel_specific,12.0,AWA (pp) RIF,>3-10
686,822,AWA,RIG,0.0,1.0,6.0,0.0,0.0,2,7.0,2.333333333333333,2,0,not specific,7.0,AWA (pp) RIG,1-3
687,823,AWA,RIH,0.0,0.0,0.0,16.0,0.0,1,16.0,5.333333333333333,0,1,not specific,16.0,AWA (pp) RIH,>3-10
688,824,AWA,RIM,0.0,0.0,0.0,18.0,5.0,2,23.0,4.6,0,2,pristi_specific,23.0,AWA (pp) RIM,>3-10
689,825,AWA,RIR,0.0,0.0,2.0,0.0,0.0,1,2.0,0.6666666666666666,1,0,not specific,2.0,AWA (pp) RIR,1-3
690,826,AWA,SMB,0.0,0.0,0.0,11.0,0.0,1,11.0,11.0,0,1,not specific,11.0,AWA (pp) SMB,>10
691,827,AWB,ADA,0.0,0.0,0.0,8.0,5.0,2,13.0,6.5,0,2,pristi_specific,13.0,AWB (pp) ADA,>3-10
692,828,AWB,ADF,23.0,21.0,32.0,25.0,6.0,5,107.0,107.0,3,2,core,107.0,AWB (pp) ADF,>10
693,829,AWB,ADL,0.0,0.0,0.0,7.0,3.0,2,10.0,10.0,0,2,pristi_specific,10.0,AWB (pp) ADL,>3-10
694,830,AWB,AIA,1.0,5.0,4.0,12.0,8.0,5,30.0,30.0,3,2,core,30.0,AWB (pp) AIA,>10
695,831,AWB,AIB,0.0,0.0,1.0,10.0,3.0,3,14.0,14.0,1,2,not specific,14.0,AWB (pp) AIB,>10
696,832,AWB,AIM,0.0,1.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,AWB (pp) AIM,1-3
697,833,AWB,AIY,1.0,1.0,2.0,5.0,4.0,5,13.0,13.0,3,2,core,13.0,AWB (pp) AIY,>10
698,834,AWB,AIZ,13.0,14.0,23.0,7.0,0.0,4,57.0,,3,1,not specific,57.0,AWB (pp) AIZ,>10
699,835,AWB,ALM,0.0,0.0,0.0,19.0,3.0,2,22.0,22.0,0,2,pristi_specific,22.0,AWB (pp) ALM,>10
700,836,AWB,AWC,1.0,0.0,2.0,9.0,0.0,3,12.0,,2,1,not specific,12.0,AWB (pp) AWC,>10
701,837,AWB,ASG,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AWB (pp) ASG,1-3
702,838,AWB,ASH,0.0,1.0,4.0,0.0,0.0,2,5.0,5.0,2,0,not specific,5.0,AWB (pp) ASH,>3-10
703,839,AWB,ASI,0.0,0.0,0.0,11.0,0.0,1,11.0,5.5,0,1,not specific,11.0,AWB (pp) ASI,>3-10
704,840,AWB,ASJ,0.0,0.0,0.0,2.0,0.0,1,2.0,1.0,0,1,not specific,2.0,AWB (pp) ASJ,1-3
705,841,AWB,AUA,1.0,2.0,0.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AWB (pp) AUA,1-3
706,842,AWB,AVB,0.0,0.0,4.0,74.0,14.0,3,92.0,30.666666666666668,1,2,not specific,92.0,AWB (pp) AVB,>10
707,843,AWB,AVD,0.0,0.0,0.0,53.0,10.0,2,63.0,63.0,0,2,pristi_specific,63.0,AWB (pp) AVD,>10
708,844,AWB,AVH,0.0,3.0,2.0,0.0,0.0,2,5.0,1.25,2,0,not specific,5.0,AWB (pp) AVH,1-3
709,845,AWB,AVJ,0.0,0.0,0.0,20.0,19.0,2,39.0,39.0,0,2,pristi_specific,39.0,AWB (pp) AVJ,>10
710,846,AWB,AWA,2.0,2.0,2.0,0.0,0.0,3,6.0,6.0,3,0,cel_specific,6.0,AWB (pp) AWA,>3-10
711,847,AWB,AWB,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific,6.0,AWB (pp) AWB,>3-10
712,848,AWB,ASE,0.0,0.0,1.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AWB (pp) ASE,1-3
713,850,AWB,OLQ,0.0,0.0,1.0,1.0,0.0,2,2.0,1.0,1,1,not specific,2.0,AWB (pp) OLQ,1-3
714,851,AWB,PVC,0.0,0.0,0.0,18.0,2.0,2,20.0,20.0,0,2,pristi_specific,20.0,AWB (pp) PVC,>10
715,853,AWB,PVP,0.0,0.0,0.0,7.0,0.0,1,7.0,3.5,0,1,not specific,7.0,AWB (pp) PVP,>3-10
716,854,AWB,PVQ,0.0,0.0,0.0,2.0,0.0,1,2.0,,0,1,not specific,2.0,AWB (pp) PVQ,>10
717,855,AWB,RIA,3.0,2.0,13.0,18.0,13.0,5,49.0,,3,2,core,49.0,AWB (pp) RIA,>10
718,856,AWB,RIB,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AWB (pp) RIB,1-3
719,857,AWB,RIF,0.0,0.0,1.0,27.0,0.0,2,28.0,28.0,1,1,not specific,28.0,AWB (pp) RIF,>10
720,858,AWB,RIG,2.0,4.0,2.0,0.0,0.0,3,8.0,8.0,3,0,cel_specific,8.0,AWB (pp) RIG,>3-10
721,859,AWB,RIR,0.0,2.0,7.0,17.0,6.0,4,32.0,32.0,2,2,not specific,32.0,AWB (pp) RIR,>10
722,860,AWB,RIS,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AWB (pp) RIS,1-3
723,861,AWB,SIA,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,AWB (pp) SIA,1-3
724,862,AWB,SIB,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AWB (pp) SIB,1-3
725,863,AWB,SMB,3.0,3.0,5.0,0.0,0.0,3,11.0,11.0,3,0,cel_specific,11.0,AWB (pp) SMB,>10
726,864,AWB,URY,0.0,0.0,1.0,42.0,7.0,3,50.0,50.0,1,2,not specific,50.0,AWB (pp) URY,>10
727,865,ASE,ADF,0.0,0.0,1.0,0.0,2.0,2,3.0,1.0,1,1,not specific,3.0,ASE (pp) ADF,1-3
728,866,ASE,ADL,0.0,0.0,0.0,8.0,0.0,1,8.0,2.0,0,1,not specific,8.0,ASE (pp) ADL,1-3
729,867,ASE,AFD,0.0,2.0,2.0,1.0,2.0,4,7.0,3.5,2,2,not specific,7.0,ASE (pp) AFD,>3-10
730,868,ASE,AIA,22.0,22.0,15.0,21.0,0.0,4,80.0,80.0,3,1,not specific,80.0,ASE (pp) AIA,>10
731,869,ASE,AIB,22.0,30.0,35.0,28.0,13.0,5,128.0,42.66666666666666,3,2,core,128.0,ASE (pp) AIB,>10
732,870,ASE,AIM,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific,2.0,ASE (pp) AIM,1-3
733,871,ASE,AIN,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0,1,not specific,1.0,ASE (pp) AIN,1-3
734,872,ASE,AIY,25.0,34.0,56.0,2.0,52.0,5,169.0,84.5,3,2,core,169.0,ASE (pp) AIY,>10
735,873,ASE,AIZ,2.0,3.0,1.0,0.0,0.0,3,6.0,6.0,3,0,cel_specific,6.0,ASE (pp) AIZ,>3-10
736,874,ASE,AWC,7.0,6.0,14.0,0.0,0.0,3,27.0,27.0,3,0,cel_specific,27.0,ASE (pp) AWC,>10
737,875,ASE,ASG,0.0,0.0,4.0,9.0,0.0,2,13.0,13.0,1,1,not specific,13.0,ASE (pp) ASG,>10
738,876,ASE,ASH,0.0,0.0,1.0,30.0,2.0,3,33.0,8.25,1,2,not specific,33.0,ASE (pp) ASH,>3-10
739,877,ASE,ASI,1.0,2.0,5.0,0.0,0.0,3,8.0,1.6,3,0,cel_specific,8.0,ASE (pp) ASI,1-3
740,878,ASE,ASK,1.0,0.0,0.0,11.0,0.0,2,12.0,4.0,1,1,not specific,12.0,ASE (pp) ASK,>3-10
741,879,ASE,AVA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ASE (pp) AVA,1-3
742,880,ASE,AVE,0.0,0.0,0.0,6.0,0.0,1,6.0,2.0,0,1,not specific,6.0,ASE (pp) AVE,1-3
743,881,ASE,ASE,24.0,22.0,28.0,0.0,4.0,4,78.0,39.0,3,1,not specific,78.0,ASE (pp) ASE,>10
744,882,ASE,BAG,3.0,4.0,0.0,0.0,0.0,2,7.0,7.0,2,0,not specific,7.0,ASE (pp) BAG,>3-10
745,883,ASE,CEP,0.0,0.0,0.0,17.0,0.0,1,17.0,17.0,0,1,not specific,17.0,ASE (pp) CEP,>10
746,885,ASE,IL1,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASE (pp) IL1,1-3
747,886,ASE,IL2,1.0,1.0,2.0,0.0,0.0,3,4.0,4.0,3,0,cel_specific,4.0,ASE (pp) IL2,>3-10
748,887,ASE,OLL,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ASE (pp) OLL,1-3
749,888,ASE,RIA,0.0,0.0,9.0,0.0,0.0,1,9.0,3.0,1,0,not specific,9.0,ASE (pp) RIA,1-3
750,889,ASE,RIM,0.0,0.0,0.0,4.0,0.0,1,4.0,1.0,0,1,not specific,4.0,ASE (pp) RIM,1-3
751,890,ASE,RIV,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,ASE (pp) RIV,1-3
752,892,ASE,SIB,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,ASE (pp) SIB,1-3
753,893,ASE,SMD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ASE (pp) SMD,1-3
754,894,BAG,ADF,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,BAG (pp) ADF,1-3
755,895,BAG,AFD,0.0,1.0,0.0,0.0,4.0,2,5.0,1.6666666666666667,1,1,not specific,5.0,BAG (pp) AFD,1-3
756,896,BAG,AIB,3.0,2.0,2.0,15.0,0.0,4,22.0,4.4,3,1,not specific,22.0,BAG (pp) AIB,>3-10
757,897,BAG,AIN,0.0,0.0,1.0,2.0,0.0,2,3.0,1.5,1,1,not specific,3.0,BAG (pp) AIN,1-3
758,898,BAG,AIY,2.0,2.0,3.0,0.0,0.0,3,7.0,2.333333333333333,3,0,cel_specific,7.0,BAG (pp) AIY,1-3
759,899,BAG,AIZ,0.0,0.0,2.0,2.0,0.0,2,4.0,0.8,1,1,not specific,4.0,BAG (pp) AIZ,1-3
760,901,BAG,AUA,0.0,0.0,2.0,5.0,2.0,3,9.0,4.5,1,2,not specific,9.0,BAG (pp) AUA,>3-10
761,902,BAG,AVA,4.0,11.0,7.0,0.0,2.0,4,24.0,24.0,3,1,not specific,24.0,BAG (pp) AVA,>10
762,903,BAG,AVD,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,BAG (pp) AVD,1-3
763,904,BAG,AVE,11.0,19.0,17.0,6.0,3.0,5,56.0,56.0,3,2,core,56.0,BAG (pp) AVE,>10
764,905,BAG,BAG,0.0,2.0,4.0,0.0,0.0,2,6.0,1.5,2,0,not specific,6.0,BAG (pp) BAG,1-3
765,906,BAG,CEP,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,BAG (pp) CEP,1-3
766,907,BAG,OLQ,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,BAG (pp) OLQ,1-3
767,908,BAG,PVP,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,BAG (pp) PVP,1-3
768,909,BAG,RIA,26.0,34.0,36.0,37.0,11.0,5,144.0,144.0,3,2,core,144.0,BAG (pp) RIA,>10
769,910,BAG,RIB,19.0,37.0,42.0,38.0,11.0,5,147.0,73.5,3,2,core,147.0,BAG (pp) RIB,>10
770,911,BAG,RID,2.0,0.0,3.0,0.0,0.0,2,5.0,2.5,2,0,not specific,5.0,BAG (pp) RID,1-3
771,912,BAG,RIG,12.0,6.0,20.0,13.0,0.0,4,51.0,25.5,3,1,not specific,51.0,BAG (pp) RIG,>10
772,913,BAG,RIP,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,BAG (pp) RIP,1-3
773,914,BAG,RIR,0.0,1.0,0.0,2.0,0.0,2,3.0,1.0,1,1,not specific,3.0,BAG (pp) RIR,1-3
774,915,BAG,RIV,0.0,0.0,2.0,0.0,0.0,1,2.0,0.6666666666666666,1,0,not specific,2.0,BAG (pp) RIV,1-3
775,917,BAG,SMD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,BAG (pp) SMD,1-3
776,918,BAG,URA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,BAG (pp) URA,1-3
777,919,BAG,URX,2.0,0.0,1.0,0.0,0.0,2,3.0,1.0,2,0,not specific,3.0,BAG (pp) URX,1-3
778,920,BDU,ADA,0.0,0.0,3.0,0.0,3.0,2,6.0,3.0,1,1,not specific,6.0,BDU (pp) ADA,1-3
779,921,BDU,ADE,0.0,2.0,7.0,0.0,0.0,2,9.0,1.8,2,0,not specific,9.0,BDU (pp) ADE,1-3
780,922,BDU,ALM,7.0,4.0,5.0,14.0,0.0,4,30.0,7.5,3,1,not specific,30.0,BDU (pp) ALM,>3-10
781,923,BDU,AVA,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,BDU (pp) AVA,1-3
782,924,BDU,AVB,2.0,0.0,1.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,BDU (pp) AVB,1-3
783,925,BDU,AVD,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,BDU (pp) AVD,1-3
784,927,BDU,AVH,2.0,0.0,5.0,0.0,0.0,2,7.0,7.0,2,0,not specific,7.0,BDU (pp) AVH,>3-10
785,928,BDU,AVJ,8.0,3.0,9.0,18.0,16.0,5,54.0,54.0,3,2,core,54.0,BDU (pp) AVJ,>10
786,929,BDU,AVK,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,BDU (pp) AVK,1-3
787,931,BDU,BDU,0.0,0.0,0.0,4.0,3.0,2,7.0,3.5,0,2,pristi_specific,7.0,BDU (pp) BDU,>3-10
788,932,BDU,CEP,0.0,0.0,1.0,12.0,3.0,3,16.0,8.0,1,2,not specific,16.0,BDU (pp) CEP,>3-10
789,934,BDU,IL1,0.0,0.0,0.0,14.0,0.0,1,14.0,7.0,0,1,not specific,14.0,BDU (pp) IL1,>3-10
790,935,BDU,IL2,1.0,1.0,0.0,2.0,2.0,4,6.0,6.0,2,2,not specific,6.0,BDU (pp) IL2,>3-10
791,936,BDU,OLL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific,2.0,BDU (pp) OLL,1-3
792,937,BDU,OLQ,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,BDU (pp) OLQ,1-3
