,pre,post,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size
161,ADL,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,not specific,0.5,0.0
162,ADL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
163,ADL,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2,4.5,0,2,no,yes,pristi_specific,0.0,4.5
164,ADL,SIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
165,ADL,SIB,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
166,ADL,SMB,0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,6.0,10.0,5.0,0.0,8,4.5,7,1,no,no,not specific,3.1,2.5
167,ADL,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2,3.5,0,2,no,yes,pristi_specific,0.0,3.5
168,ADL,URB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2,3.5,2,0,no,no,not specific,0.7,0.0
169,ADL,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1,7.0,1,0,no,no,not specific,0.7,0.0
170,ADL,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3,2.0,1,2,no,no,not specific,0.1,2.5
171,AFD,ADF,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
172,AFD,AFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
173,AFD,AIB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4,1.25,2,2,no,no,not specific,0.2,1.5
174,AFD,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,3,3.3333333333333335,2,1,no,no,not specific,0.4,3.0
175,AFD,AIY,6.0,5.0,8.0,11.0,16.0,15.0,13.0,56.0,27.0,20.0,117.0,26.0,12,26.666666666666668,10,2,no,no,core,17.7,71.5
176,AFD,AIZ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,1.0,3,1,no,no,not specific,0.3,0.5
177,AFD,ASE,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,1.0,11.0,0.0,7,3.4285714285714284,6,1,no,no,not specific,1.3,5.5
178,AFD,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1,13.0,0,1,no,no,not specific,0.0,6.5
179,AFD,AUA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,2.5,1,1,no,no,not specific,0.1,2.0
180,AFD,AWA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
181,AFD,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2,2.5,2,0,no,no,not specific,0.5,0.0
182,AFD,AWC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3,2.0,1,2,no,no,not specific,0.1,2.5
183,AFD,BAG,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,5,2.4,4,1,no,no,not specific,0.8,2.0
184,AFD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
185,AFD,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2,3.0,0,2,no,yes,pristi_specific,0.0,3.0
186,AIA,ADA,0.0,1.0,4.0,0.0,1.0,5.0,1.0,8.0,4.0,5.0,0.0,0.0,8,3.625,8,0,no,no,not specific,2.9,0.0
187,AIA,ADF,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
188,AIA,ADL,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,7.0,0.0,0.0,5,4.4,5,0,no,no,not specific,2.2,0.0
189,AIA,AIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2,3.0,1,1,no,no,not specific,0.1,2.5
190,AIA,AIB,5.0,10.0,14.0,17.0,21.0,21.0,22.0,99.0,25.0,34.0,66.0,19.0,12,29.416666666666668,10,2,no,no,core,26.8,42.5
191,AIA,AIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,2,5.0,1,1,no,no,not specific,0.6,2.0
192,AIA,AIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
193,AIA,AIY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,4.5,1,1,no,no,not specific,0.1,4.0
194,AIA,AIZ,0.0,0.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,4,3.5,4,0,no,no,not specific,1.4,0.0
195,AIA,ASE,1.0,0.0,0.0,1.0,1.0,0.0,3.0,20.0,2.0,1.0,19.0,4.0,9,5.777777777777778,7,2,no,no,not specific,2.9,11.5
196,AIA,ASG,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,2.0,3.0,33.0,12.0,8,7.5,6,2,no,no,not specific,1.5,22.5
197,AIA,ASH,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,63.0,17.0,10,9.3,8,2,no,no,not specific,1.3,40.0
198,AIA,ASI,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,11.0,2.0,7,3.0,5,2,no,no,not specific,0.8,6.5
199,AIA,ASJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2,4.0,1,1,no,no,not specific,0.4,2.0
200,AIA,ASK,4.0,5.0,6.0,5.0,2.0,4.0,0.0,10.0,5.0,3.0,80.0,22.0,11,13.272727272727273,9,2,no,no,not specific,4.4,51.0
201,AIA,AWA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,4,2.25,3,1,no,no,not specific,0.6,1.5
202,AIA,AWB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3,7.666666666666667,1,2,no,no,not specific,0.1,11.0
203,AIA,AWC,1.0,1.0,7.0,6.0,13.0,8.0,13.0,19.0,13.0,21.0,23.0,3.0,12,10.666666666666666,10,2,no,no,core,10.2,13.0
204,AIA,PVQ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,5,2.6,4,1,no,no,not specific,0.4,4.5
205,AIA,RIF,2.0,4.0,4.0,2.0,3.0,2.0,5.0,51.0,3.0,3.0,0.0,0.0,10,7.9,10,0,yes,no,cel_specific,7.9,0.0
206,AIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
207,AIA,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
208,AIB,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
209,AIB,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
210,AIB,AIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
211,AIB,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3,2.6666666666666665,2,1,no,no,not specific,0.4,2.0
212,AIB,AIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2,3.5,0,2,no,yes,pristi_specific,0.0,3.5
213,AIB,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,2,11.5,0,2,no,yes,pristi_specific,0.0,11.5
214,AIB,AIY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,3,3.3333333333333335,2,1,no,no,not specific,0.2,4.0
215,AIB,AIZ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,103.0,22.0,5,27.0,3,2,no,no,not specific,1.0,62.5
216,AIB,ALN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
217,AIB,ASE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,2,16.0,0,2,no,yes,pristi_specific,0.0,16.0
218,AIB,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1,11.0,0,1,no,no,not specific,0.0,5.5
219,AIB,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,30.0,6.0,3,14.0,1,2,no,no,not specific,0.6,18.0
220,AIB,ASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,2,18.0,0,2,no,yes,pristi_specific,0.0,18.0
221,AIB,ASJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
222,AIB,ASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,no,no,not specific,0.0,2.5
223,AIB,AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3,2.0,3,0,no,no,not specific,0.6,0.0
224,AIB,AVA,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,9.0,7.0,20.0,3.0,8,6.375,6,2,no,no,not specific,2.8,11.5
225,AIB,AVB,5.0,6.0,8.0,9.0,10.0,13.0,9.0,39.0,17.0,14.0,37.0,3.0,12,14.166666666666666,10,2,no,no,core,13.0,20.0
226,AIB,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
227,AIB,AVE,4.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0,9.0,0.0,9,3.2222222222222223,8,1,no,no,not specific,2.0,4.5
228,AIB,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,3,6.0,1,2,no,no,not specific,0.1,8.5
229,AIB,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0,2,27.0,0,2,no,yes,pristi_specific,0.0,27.0
230,AIB,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2,6.5,0,2,no,yes,pristi_specific,0.0,6.5
231,AIB,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,13.0,3,14.0,1,2,no,no,not specific,0.1,20.5
232,AIB,BAG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,0.0,5,4.0,4,1,no,no,not specific,0.5,7.5
233,AIB,DVA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
234,AIB,DVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
235,AIB,DVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,26.0,4,13.5,2,2,no,no,not specific,0.2,26.0
236,AIB,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
237,AIB,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
238,AIB,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
239,AIB,PVP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
240,AIB,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,2,14.5,0,2,no,yes,pristi_specific,0.0,14.5
241,AIB,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1,65.0,0,1,no,no,not specific,0.0,32.5
242,AIB,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
243,AIB,RIB,5.0,7.0,6.0,10.0,11.0,9.0,12.0,27.0,15.0,22.0,10.0,2.0,12,11.333333333333334,10,2,no,no,core,12.4,6.0
244,AIB,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
245,AIB,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
246,AIB,RIG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,23.0,17.0,6,8.666666666666666,4,2,no,no,not specific,1.2,20.0
247,AIB,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,no,no,not specific,0.0,2.0
248,AIB,RIM,12.0,17.0,19.0,19.0,27.0,31.0,27.0,114.0,53.0,43.0,91.0,27.0,12,40.0,10,2,no,no,core,36.2,59.0
249,AIB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,no,no,not specific,0.0,1.0
250,AIB,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0,1,no,no,not specific,0.0,1.5
251,AIB,RIV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
252,AIB,RME,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
253,AIB,SAA,1.0,0.0,2.0,2.0,2.0,2.0,4.0,22.0,10.0,9.0,6.0,0.0,10,6.0,9,1,no,no,not specific,5.4,3.0
254,AIB,SIA,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,5,2.2,4,1,no,no,not specific,0.9,1.0
255,AIB,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4,2.0,3,1,no,no,not specific,0.6,1.0
256,AIB,SMB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
257,AIB,SMD,6.0,10.0,10.0,11.0,13.0,17.0,12.0,44.0,24.0,24.0,61.0,24.0,12,21.333333333333332,10,2,no,no,core,17.1,42.5
258,AIB,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
259,AIB,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,8.0,0,1,no,no,not specific,0.0,4.0
260,AIM,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
261,AIM,ADF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
262,AIM,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
263,AIM,AIA,6.0,9.0,9.0,6.0,10.0,12.0,13.0,24.0,15.0,19.0,0.0,0.0,10,12.3,10,0,yes,no,cel_specific,12.3,0.0
264,AIM,AIB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
265,AIM,AIM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
266,AIM,AIY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
267,AIM,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
268,AIM,ALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2,4.0,1,1,no,no,not specific,0.2,3.0
269,AIM,ALM,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5,1.8,5,0,no,no,not specific,0.9,0.0
270,AIM,ASG,4.0,9.0,5.0,5.0,7.0,8.0,8.0,16.0,13.0,14.0,0.0,3.0,11,8.363636363636363,10,1,no,no,not specific,8.9,1.5
271,AIM,ASH,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,5,2.6,4,1,no,no,not specific,0.9,2.0
272,AIM,ASI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3,6.333333333333333,1,2,no,no,not specific,0.1,9.0
273,AIM,ASJ,3.0,5.0,0.0,1.0,0.0,4.0,4.0,6.0,1.0,4.0,5.0,0.0,9,3.6666666666666665,8,1,no,no,not specific,2.8,2.5
274,AIM,ASK,1.0,1.0,1.0,2.0,5.0,4.0,3.0,11.0,6.0,8.0,3.0,0.0,11,4.090909090909091,10,1,no,no,not specific,4.2,1.5
275,AIM,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
276,AIM,AVB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,4,2.0,4,0,no,no,not specific,0.8,0.0
277,AIM,AVD,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,6,2.0,6,0,no,no,not specific,1.2,0.0
278,AIM,AVE,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1.0,2,1,no,no,not specific,0.2,0.5
279,AIM,AVH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2,3.0,2,0,no,no,not specific,0.6,0.0
280,AIM,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
281,AIM,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
282,AIM,AWB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
283,AIM,AWC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5,1,1,no,no,not specific,0.1,1.0
284,AIM,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
285,AIM,CEP,1.0,0.0,0.0,0.0,8.0,4.0,1.0,4.0,7.0,13.0,12.0,8.0,9,6.444444444444445,7,2,no,no,not specific,3.8,10.0
286,AIM,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,1.5,1,1,no,no,not specific,0.1,1.0
287,AIM,PVQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4,1.25,2,2,no,no,not specific,0.2,1.5
288,AIM,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
289,AIM,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2,2.5,2,0,no,no,not specific,0.5,0.0
290,AIM,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,9.0,0.0,4,5.0,3,1,no,no,not specific,1.1,4.5
291,AIM,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
292,AIM,RMG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,4,2.75,3,1,no,no,not specific,1.0,0.5
293,AIM,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
294,AIM,SIB,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
295,AIM,SMB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,6,2.0,4,2,no,no,not specific,0.9,1.5
296,AIM,SMD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
297,AIM,URX,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,7,1.7142857142857142,5,2,no,no,not specific,1.0,1.0
298,AIM,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
299,AIN,ADF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
300,AIN,AFD,5.0,5.0,8.0,9.0,10.0,9.0,8.0,22.0,16.0,17.0,0.0,0.0,10,10.9,10,0,yes,no,cel_specific,10.9,0.0
301,AIN,AIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4,1.5,4,0,no,no,not specific,0.6,0.0
302,AIN,AIB,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,6,2.0,6,0,no,no,not specific,1.2,0.0
303,AIN,AIN,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4,1.5,4,0,no,no,not specific,0.6,0.0
304,AIN,AIY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,not specific,0.1,0.5
305,AIN,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2,5.0,0,2,no,yes,pristi_specific,0.0,5.0
306,AIN,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0,1,no,no,not specific,0.0,1.5
307,AIN,ASE,1.0,1.0,4.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0,0.0,3.0,10,2.4,9,1,no,no,not specific,2.1,1.5
308,AIN,ASG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
309,AIN,ASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,11.0,1,0,no,no,not specific,1.1,0.0
310,AIN,AUA,3.0,4.0,4.0,4.0,8.0,6.0,3.0,5.0,7.0,5.0,9.0,6.0,12,5.333333333333333,10,2,no,no,core,4.9,7.5
311,AIN,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
312,AIN,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2,8.5,0,2,no,yes,pristi_specific,0.0,8.5
313,AIN,AWC,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5,1.6,4,1,no,no,not specific,0.7,0.5
314,AIN,BAG,3.0,1.0,4.0,7.0,5.0,12.0,11.0,14.0,19.0,16.0,14.0,2.0,12,9.0,10,2,no,no,core,9.2,8.0
315,AIN,CEP,5.0,2.0,2.0,6.0,8.0,10.0,8.0,2.0,14.0,13.0,0.0,0.0,10,7.0,10,0,yes,no,cel_specific,7.0,0.0
316,AIN,IL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
317,AIN,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2,3.5,1,1,no,no,not specific,0.1,3.0
318,AIN,RIB,2.0,0.0,1.0,3.0,5.0,7.0,9.0,13.0,15.0,13.0,22.0,9.0,11,9.0,9,2,no,no,not specific,6.8,15.5
319,AIN,RID,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,8,2.0,8,0,no,no,not specific,1.6,0.0
320,AIN,RIM,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,4,2.0,4,0,no,no,not specific,0.8,0.0
321,AIN,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
322,AIN,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
